0501903|3212.0
0501904|19801.0
0501905|10806.0
0501906|18724.0
05021_AM|4814.0
05047|5049.0
05054_AM|5123.0
05057|3246.0
05102_AM|4476.0
05114_AM|5055.0
05163_AM|6986.0
05168_AM|5504.0
05186_AM|4405.0
05204_AM|5016.0
05220_AM|5246.0
05238_AM|5593.0
05240_AM|6227.0
05241_AM|4772.0
05242_AM|4659.0
06002|5467.0
06005_AM|6889.0
06006|5245.0
0601101|6360.0
0601102|14561.0
0601103|7230.0
0601104|5590.0
06012_AM|6330.0
06014|7702.0
0601501|9997.0
0601502|8577.0
0601503|17646.0
0601504|22880.0
0601505|10504.0
0601506|6893.0
0601507|21604.0
0601508|14588.0
0601509|21629.0
0601510|16292.0
06016_AM|5190.0
06019_AM|7780.0
06020_AM|3848.0
06022|3076.0
06023|4732.0
06025|6152.0
06028|4823.0
06033_AM|3718.0
06036_AM|8133.0
06039_AM|3892.0
06044_AM|39214.0
06050|4811.0
06051_AM|3726.0
06052_AM|5405.0
0605401|3409.0
0605402|3295.0
06055_AM|6322.0
06058_AM|4793.0
06059_AM|2806.0
06060_AM|9251.0
06063|3465.0
06066_AM|5430.0
06067_AM|3219.0
06069_AM|5240.0
06070_AM|10658.0
06072|2760.0
06074_AM|7348.0
06080_AM|3906.0
0608301|5970.0
0608302_AD|5648.0
0608303|14293.0
0608304|20798.0
0608306|12715.0
06085_AM|6297.0
06087_AM|3120.0
06088|15483.0
06091|4392.0
06093_AM|5798.0
06094_AM|5653.0
06095|11871.0
06097_AM|3702.0
0610301|3103.0
0610302|2758.0
06108|2665.0
06109|4576.0
06113_AM|5587.0
06117_AM|4721.0
06120|3957.0
06121|4094.0
0612201|2573.0
0612202|2503.0
0612203|2988.0
06123_AM|7389.0
06125_AM|5009.0
06126_AM|4047.0
06127|3355.0
06128|5311.0
06135_AM|3209.0
06141_AM|4681.0
06143|4157.0
06149|12534.0
0615301|5033.0
0615302|7758.0
0615303|9615.0
0615304|3431.0
06154|3335.0
06155_AM|7727.0
0615801|8801.0
0615802|7985.0
06159|2780.0
06160_AM|5570.0
06162|3380.0
06901|2731.0
06903_AM|4454.0
07001|5741.0
0700201|3818.0
0700202|5659.0
07003|20651.0
0700401|3161.0
0700402|2802.0
07005|11571.0
0700601|5005.0
0700602|2979.0
0700801|3779.0
0700802|5116.0
0701001|4437.0
0701002|2600.0
0701101|3708.0
0701102|7408.0
0701103|13764.0
0701104|8420.0
0701105|14309.0
0701106|3958.0
07012_AM|3768.0
0701301|5170.0
0701302|6255.0
07014|12003.0
0701501|9617.0
0701502|7696.0
0701503|5226.0
0701504|8099.0
07016|4243.0
07020|5134.0
0702201|3758.0
0702202|3635.0
0702203|3887.0
0702204|6884.0
07023_AM|6392.0
07024|11708.0
07026|50643.0
0702701|11117.0
0702702|13474.0
0702703|9135.0
07028_AM|2844.0
0702901|2942.0
0702902|3308.0
07030_AM|4627.0
07031|38224.0
07032|29578.0
07033|44809.0
0703601|13255.0
0703602|25102.0
07037|5444.0
07038_AM|5272.0
0703901|3724.0
0703902|3791.0
0704001|23988.0
0704002|115475.0
0704003|91709.0
0704004|151206.0
0704005|36988.0
07041_AM|3925.0
07042|16969.0
0704301|3066.0
0704302|2558.0
07044|13873.0
07045_AM|5641.0
0704601|23669.0
0704602|3536.0
07047_AM|5266.0
0704801|16005.0
0704802|12294.0
07050|6635.0
0705101|3741.0
0705102|5179.0
0705201|2860.0
0705202|4017.0
0705401|20506.0
0705402|5557.0
0705403|2853.0
0705404|6516.0
0705405|4606.0
07055|12767.0
0705601|2935.0
0705602|4572.0
0705701|9580.0
0705702|2762.0
07058_AM|6558.0
07059|5010.0
07060|4122.0
0706101|4613.0
0706102|4826.0
0706103|4052.0
07062|11835.0
07064|7530.0
07065|3558.0
08001|12620.0
08003|9954.0
08005|8787.0
0800601|7361.0
0800602|8581.0
0800701|4711.0
0800702|4480.0
0800901|8711.0
0800902|3918.0
08010_AM|8068.0
08011_AM|4146.0
08014|2556.0
0801501|7947.0
0801502|18571.0
0801503|19322.0
0801504|27021.0
0801505|12316.0
0801506|7623.0
0801507|41110.0
0801508|19622.0
0801509|69474.0
08016_AM|4673.0
08017|3900.0
08018_AM|4698.0
0801901|105829.0
0801902|264353.0
0801903|184367.0
0801904|80577.0
0801905|147434.0
0801906|121438.0
0801907|172199.0
0801908|171883.0
0801909|150407.0
0801910|238245.0
08020|7356.0
08022|16682.0
08023|9542.0
08029|4787.0
08030|7567.0
08031|3597.0
08032|3097.0
08033|17797.0
08034_AM|3913.0
0803501|5990.0
0803502|3512.0
0803503|9734.0
08037_AM|4773.0
08038_AM|3593.0
08040|14810.0
08041|16872.0
08042|3219.0
08043|4886.0
08044_AM|6689.0
0804601|5210.0
0804602|9561.0
0804603|3838.0
08047_AM|5207.0
08051|24659.0
08053|3853.0
08054|12610.0
0805601|17846.0
0805602|12300.0
0805603|10117.0
0805604|13490.0
0805605|13473.0
08064|2632.0
08067|7595.0
08068|9233.0
08069|4655.0
08072|15017.0
0807301|21124.0
0807302|6491.0
0807303|14077.0
0807304|22121.0
0807305|10853.0
0807306|14634.0
08074|16051.0
08075|5685.0
0807601|12108.0
0807602|10250.0
08077|46777.0
08085_AM|5039.0
08086|20351.0
0808801|7412.0
0808802|9321.0
0808901|15383.0
0808902|14235.0
0808903|13164.0
0808904|4149.0
08091_AM|9719.0
08092|4916.0
08094_AM|5290.0
0809601|16338.0
0809602|11493.0
0809603|16054.0
0809604|18590.0
08097_AM|3229.0
08098_AM|5422.0
08100|2705.0
0810101|51793.0
0810102|51975.0
0810103|45678.0
0810104|44951.0
0810105|39315.0
0810106|30945.0
08102|40875.0
08105|13259.0
0810601|3632.0
0810602|6484.0
08107|15673.0
08108|6580.0
0811001|12631.0
0811002|6319.0
0811201|3272.0
0811202|6492.0
0811203|8030.0
0811204|3010.0
0811302|22485.0
0811303_AD|12028.0
0811304|22043.0
0811305|21636.0
0811401|4945.0
0811402|3146.0
0811403|12437.0
0811404|8139.0
08115_AM|5705.0
08117|3178.0
0811801|16818.0
0811802|7030.0
08119|9623.0
08120|9672.0
0812101|12850.0
0812102|20801.0
0812103|24357.0
0812104|15966.0
0812105|31414.0
0812106|23732.0
08122_AM|6307.0
08123|26104.0
0812401|12017.0
0812402|14794.0
0812403|24340.0
0812501|6165.0
0812502|6761.0
0812503|11920.0
0812504|3437.0
0812505|5400.0
0812506|3111.0
08126|12260.0
08127_AM|3449.0
08135|8798.0
0813601|13086.0
0813602|3718.0
08138|6474.0
08140|6068.0
08141|5973.0
08143|3681.0
08145_AM|6299.0
08147|24132.0
08148|4127.0
08149_AM|3125.0
08155|9646.0
08156|14917.0
08157|11636.0
08158|4232.0
0815901|6472.0
0815902|12435.0
08161|16411.0
08162_AM|5241.0
08163|27974.0
08167|8494.0
0816901|8841.0
0816902|13051.0
0816903|20148.0
0816904|8132.0
0816905|15360.0
08170_AM|4015.0
08171|2634.0
0817201|7202.0
0817202|8165.0
0817203|13156.0
08175_AM|5822.0
0818001|26484.0
0818002|12655.0
08181|10676.0
08182|4016.0
08183|6449.0
0818401|6676.0
0818402|11255.0
0818403|15919.0
0818404|44699.0
0818701|55240.0
0818702|25306.0
0818703|33467.0
0818704|41808.0
0818705|20540.0
0818706|30799.0
0818707|9044.0
08191|6717.0
08192|7566.0
08194|37283.0
08196|27175.0
0819701|6122.0
0819702|5028.0
08198|6383.0
0820001|9859.0
0820002|32160.0
0820003|14808.0
0820004|15906.0
0820005|5354.0
0820006|5668.0
08202|18176.0
08203|3570.0
08204|4193.0
0820501|41806.0
0820502|20790.0
0820503|8444.0
0820504_AD|6248.0
0820505|16724.0
08207|2997.0
08208_AM|10230.0
08209|8997.0
0821001|3649.0
0821002|2757.0
08211|45463.0
08213|8936.0
0821401|5391.0
0821402|3683.0
08215|3547.0
0821701|16632.0
0821702|4776.0
0821703|6330.0
0821704|2780.0
0821705|3612.0
08218|10871.0
0821901|10098.0
0821902|6328.0
0821903|4510.0
08220_AM|5411.0
08221|19379.0
08223|2514.0
08224_AM|2638.0
08226_AM|2916.0
08227_AM|4883.0
08230|10419.0
08231|31525.0
08232_AM|5146.0
08233_AM|6518.0
08234|4671.0
08235|5538.0
08237_AM|5770.0
08238|20156.0
0824001|5653.0
0824002|7187.0
08244|8273.0
0824501|22138.0
0824502|15365.0
0824503|19162.0
0824504|21794.0
0824505|23916.0
0824506|16914.0
08247_AM|2579.0
08248|7538.0
08250|10192.0
08251|7664.0
08252|33016.0
08258_AM|2515.0
08259|9666.0
08260|26033.0
08261|3650.0
08262_AM|10736.0
0826301|15335.0
0826302|4131.0
0826303|3807.0
0826304|4842.0
08264|6523.0
08266|57217.0
08267|9347.0
08268_AM|4886.0
08269|3696.0
0827001|11468.0
0827002|18749.0
08273_AM|5072.0
08274|5923.0
08278_AM|6963.0
0827901|35963.0
0827902|23246.0
0827903|25815.0
0827904|40633.0
0827905|46381.0
0827906|42047.0
0827907|8926.0
08281|6532.0
08282|9009.0
08283|8368.0
08284_AM|19328.0
0828501|5430.0
0828502|3550.0
0828503|5573.0
08286_AM|6059.0
08288_AM|4841.0
08289|6126.0
08291|7082.0
08294_AM|5248.0
08295|15438.0
08296_AM|3373.0
08298|47319.0
08300_AM|9717.0
0830101|25244.0
0830102|41463.0
08302|12736.0
0830501|5141.0
0830502|12036.0
0830503|7174.0
0830504|15618.0
0830701|18043.0
0830702|14827.0
0830703|7972.0
0830704|26616.0
08902|5535.0
08904|13228.0
08905|3015.0
0901801|13958.0
0901802|7826.0
0901803|11300.0
09048_AM|5319.0
09056|6465.0
0905902_AD|9251.0
0905903|16404.0
0905905|57405.0
0905906|11990.0
0905907|11914.0
0905908|18209.0
0905909|48878.0
09073_AM|4711.0
09109_AM|1929.0
09124_AM|2527.0
09141_AM|6044.0
09174_AM|5125.0
09177_AM|3974.0
09194|2609.0
09209_AM|6747.0
09211_AM|5401.0
09219|35528.0
09238_AM|5369.0
09289_AM|4762.0
09321_AM|5393.0
09330_AM|4897.0
09350_AM|4874.0
09363_AM|4976.0
09390_AM|2804.0
09410|3987.0
09413_AM|4589.0
09434_AM|5550.0
09439_AM|4769.0
09903|4029.0
09907_AM|6542.0
10004_AM|2712.0
10006_AM|5047.0
10010_AM|5663.0
10014_AM|4744.0
10019_AM|5074.0
10020_AM|5056.0
10021|5663.0
10032_AM|6491.0
10035_AM|5019.0
1003701|25750.0
1003702|14107.0
1003703|6645.0
1003704|31743.0
1003705|7750.0
1003706_AD|9423.0
10049_AM|6471.0
10050_AM|5009.0
10061_AM|6061.0
10064_AM|6088.0
10067|12330.0
10087_AM|4910.0
10089_AM|5113.0
10096_AM|5059.0
1010401|3157.0
1010402|3342.0
10105_AM|5093.0
10109_AM|6065.0
10110|2658.0
10113_AM|4757.0
10115|4060.0
10116_AM|5178.0
10121|9503.0
10127|5680.0
10128|6685.0
1013101|6179.0
1013102|10831.0
10140_AM|6270.0
10146_AM|4932.0
10147_AM|5226.0
10148|39558.0
10175_AM|7010.0
10177_AM|8209.0
10180_AM|9589.0
10184_AM|4850.0
10186_AM|5133.0
10189|2894.0
10195_AM|10258.0
10203|5325.0
10205_AM|4806.0
10212_AM|5414.0
10216_AM|4968.0
11001|5245.0
11002|5031.0
1100401|34290.0
1100402|30586.0
1100403|21761.0
1100404|36345.0
11005_AM|7235.0
1100601|6454.0
1100602|13718.0
1100603|5222.0
1100604|5508.0
1100701|6570.0
1100702|9561.0
1100703|3275.0
1100704|3355.0
11008|23983.0
11010|7655.0
11011_AM|5412.0
1101201|5894.0
1101202|5612.0
1101203|6474.0
1101204|4082.0
1101205|4497.0
1101206|4176.0
1101207|3627.0
1101208|27058.0
1101209|24437.0
1101210|28387.0
11013|3070.0
1101401|9048.0
1101402|8026.0
1101403|6108.0
1101501|15073.0
1101502|9098.0
1101503|9749.0
1101504|25170.0
1101505|27216.0
11016|19368.0
11017|3845.0
1102001|4764.0
1102002|28741.0
1102003|21136.0
1102004|23584.0
1102005|12776.0
1102006|69247.0
1102007|28698.0
1102008|3412.0
1102009|16892.0
1102010|3551.0
11021|6665.0
1102201|8259.0
1102202|9553.0
1102203|16953.0
1102204|6944.0
1102205|7629.0
1102206|7248.0
1102207|6779.0
11023|11813.0
11024_AM|8816.0
11025|5470.0
11026_AM|7046.0
1102701|42778.0
1102702|17097.0
1102703|24162.0
1102704|5023.0
1102801|9223.0
1102802|2766.0
1102803|11961.0
1102804|17821.0
11029|6954.0
1103001|8183.0
1103002|5313.0
1103003|15830.0
1103101|21609.0
1103103_AD|9187.0
1103104|7729.0
1103105|10555.0
1103106|45787.0
1103201|28460.0
1103202|8451.0
1103203|7668.0
1103204|3291.0
1103205|21637.0
1103301|3391.0
1103302|8962.0
1103303|4574.0
1103304|5762.0
1103305|9489.0
11034|2698.0
1103501|13763.0
1103502|4703.0
11037|7042.0
11038|16482.0
11039|12572.0
1104101|3564.0
1104102|8561.0
11901|7020.0
11902_AM|5874.0
11903|2821.0
12004|6691.0
1200501|3983.0
1200502|6445.0
1200901|8801.0
1200902|6900.0
1200903|11177.0
12011_AM|7237.0
12012_AM|6058.0
12016_AM|5324.0
12021|5605.0
12027|27658.0
12028|18991.0
12031|5552.0
1203201|9586.0
1203202|4420.0
1203203|9651.0
1203204|6156.0
1203205|5090.0
12033_AM|5094.0
12034_AM|5966.0
1204001|3740.0
1204002|10533.0
1204003|17225.0
1204004|31733.0
1204005|19251.0
1204006|29774.0
1204007|23595.0
1204008|17928.0
1204009|18810.0
12050_AM|4974.0
12053|2795.0
12072_AM|5736.0
1207701|3594.0
1207702|3364.0
12080_AM|5497.0
1208201|6149.0
1208202|7107.0
1208401|7064.0
1208402|14198.0
1208403|3677.0
12085|9755.0
12089|7882.0
12104|9139.0
12106_AM|5194.0
12117|5606.0
12121_AM|5166.0
12124|2943.0
1212601|9168.0
1212602|15794.0
1212603|6587.0
12128_AM|3339.0
12129_AM|5881.0
1213501|5456.0
1213502|25704.0
1213503|9756.0
1213504|10214.0
12136|3111.0
12138|28862.0
12140_AM|5293.0
12901|4539.0
12902_AM|4546.0
13001_AM|4871.0
13005|30548.0
13009_AM|3255.0
13011|5105.0
1301301|4453.0
1301302|4443.0
13015|5947.0
13019|6844.0
13020_AM|6279.0
13023|11992.0
13027|3615.0
13028_AM|13801.0
13031|3086.0
13033_AM|4860.0
1303401_AD|17719.0
1303402|29049.0
1303403|8811.0
1303404|19525.0
13038_AM|4774.0
1303901|3931.0
1303902|3950.0
1303903|4990.0
1303904|4900.0
13042_AM|4183.0
13044_AM|4017.0
13047|8510.0
1305201|4413.0
1305202|3429.0
13053_AM|18545.0
13054|5927.0
1305601|9139.0
1305602|6519.0
13058|5211.0
1306101|3568.0
1306102|3757.0
13063_AM|6779.0
13064|2759.0
13065_AM|4553.0
13066|3623.0
13068_AM|4862.0
13071|46036.0
13077|4017.0
13078|12067.0
1307901|6629.0
1307902|4475.0
1307903|4253.0
1308201|12360.0
1308202|9805.0
1308203|6743.0
1308204|7076.0
13083_AM|3969.0
13085|2708.0
1308701|7830.0
1308702|6607.0
1308703|4628.0
1308704|5434.0
1308705|5719.0
13089_AM|5798.0
13092_AM|6672.0
13093_AM|5318.0
13096|9722.0
13097_AM|5209.0
13098_AM|2974.0
14001|4141.0
1400201|3140.0
1400202|4161.0
1400203|6097.0
14004_AM|3028.0
14005_AM|9598.0
14007_AM|19983.0
14008|3207.0
14009|2905.0
14010|4982.0
14012|7316.0
14013|20245.0
14014|2888.0
14017|14228.0
14018|4382.0
14019|7740.0
1402101|42578.0
1402102|57353.0
1402103|3069.0
1402104|5820.0
1402105|35305.0
1402106|70198.0
1402107|5270.0
1402108|3817.0
1402109|40200.0
1402110|58461.0
14022_AM|5237.0
14023_AM|5755.0
14024_AM|3719.0
14025|3272.0
14026_AM|6086.0
14027|9667.0
14029_AM|5942.0
14030_AM|10936.0
14035|6684.0
14036|4517.0
14037|4106.0
14038|42712.0
14039_AM|5319.0
14040|4517.0
14041|3851.0
14042|22633.0
14043_AM|10704.0
14045_AM|5669.0
14046|5341.0
1404901|7317.0
1404902|3619.0
1404903|9974.0
14050|2808.0
14051_AM|2883.0
14052|10508.0
1405301|3565.0
1405302|3731.0
14054|17156.0
14055|22251.0
1405601|3161.0
1405602|3686.0
1405603|7065.0
1405604|8893.0
1405605|6962.0
14057|7515.0
14058|9835.0
14060_AM|5976.0
14065_AM|3165.0
1406601|3883.0
1406602|3133.0
14067|4897.0
14069|8662.0
14070_AM|2890.0
14073|3191.0
14074_AM|3284.0
15001|5494.0
15002|31993.0
15004|5997.0
15005|32894.0
15006_AM|7493.0
15007|3389.0
15008|6817.0
15009|13030.0
15010_AM|6041.0
15011|18955.0
15012|4186.0
15013|7957.0
15014|4185.0
15015|3359.0
15016|5224.0
1501701|17791.0
1501702|6825.0
15019|31414.0
15020|3854.0
15021|6574.0
15022_AM|8925.0
15023_AM|9174.0
15024|4996.0
15029|5878.0
1503001|12973.0
1503002|30523.0
1503003|25380.0
1503004|30554.0
1503005|34097.0
1503006|26152.0
1503007|53835.0
1503008|10744.0
1503009|12335.0
1503010|8875.0
1503101|10498.0
1503102|14986.0
1503103|5274.0
15032_AM|5914.0
15033|2710.0
15034|2927.0
1503501|9542.0
1503502|3290.0
1503601|7431.0
1503602|15730.0
1503605_AD|10033.0
1503606|13551.0
1503607|9978.0
1503608|8062.0
15037|4714.0
15040|3004.0
15041|11521.0
15042|3235.0
15043|5332.0
15045|3806.0
15046|7427.0
15047_AM|4785.0
1504801|3840.0
1504802|2583.0
15050_AM|4369.0
15051|5226.0
15052|4564.0
15053|8399.0
15054|38913.0
15055|5032.0
15056|6775.0
1505701|3241.0
1505702|7550.0
1505703|3449.0
1505801|9255.0
1505802|23125.0
1505803|4542.0
15059|12605.0
15060|7530.0
15061|5485.0
15062|6150.0
15064_AM|5606.0
15065|8317.0
15066|4639.0
15067|9291.0
15068|5457.0
1506901|4380.0
1506902|3307.0
15070_AM|11108.0
15071|9155.0
15072|11004.0
15073|26839.0
15074|4493.0
15075|16382.0
15076|2812.0
15077|9359.0
1507801|8940.0
1507802|15647.0
1507803|11372.0
1507804|27612.0
1507805|30161.0
1507806|4126.0
1508201|13393.0
1508202|2703.0
1508203|2682.0
15084|3228.0
15085|3495.0
15086|3059.0
15087|6872.0
15088|3816.0
15089|5032.0
15092|6925.0
15093|4384.0
15901_AM|5072.0
15902|5170.0
16023_AM|4845.0
16027_AM|5123.0
16042_AM|4523.0
16066|3089.0
1607803_AD|13984.0
1607804|40004.0
16102_AM|5271.0
16106_AM|4981.0
16112_AM|4740.0
16113_AM|5045.0
16117_AM|4830.0
16124_AM|4940.0
16125_AM|4706.0
1613301|2818.0
1613302|3217.0
16134|5964.0
1615401|3602.0
1615402|3036.0
16170_AM|5144.0
16171_AM|4832.0
1617501|3919.0
1617502|3697.0
1619001|3132.0
1619002|3821.0
16191_AM|4969.0
16198_AM|2878.0
16203|15645.0
16249_AM|5583.0
16251_AM|6091.0
16903_AM|5384.0
16905_AM|5703.0
17006_AM|5279.0
17007_AM|9715.0
17008|5709.0
17009|6507.0
17012_AM|5980.0
17013|4039.0
1701501|8321.0
1701502|7372.0
1701503|4475.0
17016_AM|4914.0
17019|2502.0
17020|5094.0
1702201|6034.0
1702202|5156.0
1702301|8960.0
1702302|24205.0
1702303|7109.0
17027|3836.0
17032|2820.0
17033|8051.0
17034|11484.0
17036_AM|5566.0
17039_AM|5773.0
1704401|3987.0
1704402|6518.0
17047|11154.0
17048|11455.0
17049_AM|7402.0
17056_AM|5882.0
17062|10497.0
1706601|13115.0
1706602|6646.0
1706603|12206.0
1706604|15076.0
17067_AM|5196.0
17073|2700.0
1707901|7890.0
1707902|35036.0
1707903|39608.0
1707905_AD|9845.0
1707906|9553.0
17083|4332.0
17086_AM|5471.0
17089|8851.0
17092_AM|6399.0
17094|1504.0
1709501|11027.0
1709502|8286.0
1709503|10827.0
1709504|8262.0
17103|7349.0
17111_AM|6001.0
1711401|8906.0
1711402|9130.0
1711403|5149.0
1711404|5926.0
1711405|7188.0
1711701|9916.0
1711702|7867.0
1711703|5263.0
1711801|6212.0
1711802|3058.0
1711803|5408.0
1711804|3518.0
17120_AM|2712.0
17124_AM|2798.0
17132_AM|6073.0
17137_AM|6042.0
17139_AM|2572.0
17141|9518.0
17142|3856.0
17146|4268.0
17147|10721.0
17148_AM|3894.0
1715201|11737.0
1715202|8184.0
1715501|18310.0
1715502|13920.0
1716001|3609.0
1716002|9754.0
1716003|5884.0
1716004|2963.0
17163|4012.0
17164_AM|7099.0
17167_AM|4975.0
17169_AM|4275.0
17178_AM|5563.0
17180_AM|13849.0
17181|5408.0
17184_AM|3376.0
17185|3050.0
17186|5231.0
17190_AM|2787.0
17193|6349.0
17199|12023.0
17202|5930.0
17207|3115.0
17211_AM|5608.0
17213|8073.0
17215_AM|4014.0
17221|5480.0
17223_AM|5129.0
17233_AM|5386.0
17901_AM|5336.0
17902_AM|5196.0
18003|19128.0
1800601|4626.0
1800602|2847.0
18011|5497.0
18013|5667.0
18014_AM|11462.0
18017|25890.0
18021|24388.0
1802201|13117.0
1802202|6081.0
1802301|8472.0
1802302|9021.0
1802303|2788.0
18027_AM|5609.0
18029_AM|6172.0
18035_AM|2906.0
18036|5262.0
18039|4038.0
18047|8181.0
18048|3472.0
18050_AM|2659.0
18056|4079.0
18057|7719.0
18059|5624.0
18061_AM|6338.0
18062|15741.0
18063_AM|5309.0
18066|2625.0
18071_AM|8366.0
18079|4415.0
18084|5993.0
1808701|22057.0
1808702|57278.0
1808703|63632.0
1808706|27997.0
1808707|34728.0
1808708_AD|10699.0
1808709|15384.0
18088_AM|4809.0
18089|18462.0
18093|5287.0
18094|2906.0
18095|2658.0
18098|7236.0
18099_AM|4971.0
18100|10514.0
18101|12120.0
18102_AM|12139.0
18105|5094.0
18108_AM|4978.0
18111|3928.0
18115|3550.0
18116_AM|5811.0
18119_AM|4863.0
18122_AM|21379.0
1812701|11336.0
1812702|11022.0
18132|3613.0
18133|2748.0
18134|8137.0
18135_AM|7776.0
18136_AM|4847.0
18137_AM|3489.0
18138|3106.0
1814001|7239.0
1814002|12424.0
1814003|5652.0
1814004|24003.0
1814005|9227.0
18145|14559.0
1814701|3037.0
1814702|2829.0
18148_AM|3308.0
18149_AM|9310.0
1815001|3739.0
1815002|5195.0
18152_AM|4530.0
18153|11544.0
18157_AM|2867.0
18158|9853.0
18162_AM|4854.0
18164_AM|5814.0
18165|5480.0
18171_AM|4676.0
18173|12472.0
18175|15175.0
18182|2550.0
18184_AM|4883.0
18192_AM|2639.0
18193|19473.0
18194|2516.0
18903_AM|5176.0
18905|22051.0
18907_AM|4969.0
