ID|name
10014_AM|Aldeanueva de la Vera agregacion de municipios
10019_AM|Almaraz agregacion de municipios
10020_AM|Almoharín agregacion de municipios
10021|Arroyo de la Luz
10032_AM|Brozas agregacion de municipios
10035_AM|Cabezuela del Valle agregacion de municipios
1003701|Cáceres distrito 01
1003702|Cáceres distrito 02
1003703|Cáceres distrito 03
1003704|Cáceres distrito 04
1003705|Cáceres distrito 05
1003706_AD|Cáceres distrito 06 agregacion de distritos
10049_AM|Casar de Cáceres agregacion de municipios
10050_AM|Casar de Palomero agregacion de municipios
10061_AM|Ceclavín agregacion de municipios
10064_AM|Cilleros agregacion de municipios
10067|Coria
10087_AM|Guadalupe agregacion de municipios
10089_AM|Guijo de Galisteo agregacion de municipios
10096_AM|Hervás agregacion de municipios
1010401|Jaraíz de la Vera distrito 01
1010402|Jaraíz de la Vera distrito 02
10105_AM|Jarandilla de la Vera agregacion de municipios
10109_AM|Logrosán agregacion de municipios
10110|Losar de la Vera
10113_AM|Madroñera agregacion de municipios
10115|Malpartida de Cáceres
10116_AM|Malpartida de Plasencia agregacion de municipios
10121|Miajadas
10127|Montehermoso
10128|Moraleja
1013101|Navalmoral de la Mata distrito 01
1013102|Navalmoral de la Mata distrito 02
10140_AM|Peraleda de la Mata agregacion de municipios
10146_AM|Pinofranqueado agregacion de municipios
10147_AM|Piornal agregacion de municipios
10148|Plasencia
10175_AM|Serradilla agregacion de municipios
10177_AM|Sierra de Fuentes agregacion de municipios
10180_AM|Talayuela agregacion de municipios
10184_AM|Torno, El agregacion de municipios
10186_AM|Torrecillas de la Tiesa agregacion de municipios
10189|Torrejoncillo
10195_AM|Trujillo agregacion de municipios
10203|Valencia de Alcántara
10205_AM|Valverde del Fresno agregacion de municipios
10212_AM|Villanueva de la Vera agregacion de municipios
10216_AM|Zarza de Granadilla agregacion de municipios
11001|Alcalá de los Gazules
11002|Alcalá del Valle
1100401|Algeciras distrito 01
1100402|Algeciras distrito 02
1100403|Algeciras distrito 03
1100404|Algeciras distrito 04
11005_AM|Algodonales agregacion de municipios
1100601|Arcos de la Frontera distrito 01
1100602|Arcos de la Frontera distrito 02
1100603|Arcos de la Frontera distrito 03
1100604|Arcos de la Frontera distrito 04
1100701|Barbate distrito 01
1100702|Barbate distrito 02
1100703|Barbate distrito 03
1100704|Barbate distrito 04
11008|Barrios, Los
11010|Bornos
11011_AM|Bosque, El agregacion de municipios
1101201|Cádiz distrito 01
1101202|Cádiz distrito 02
1101203|Cádiz distrito 03
1101204|Cádiz distrito 04
1101205|Cádiz distrito 05
1101206|Cádiz distrito 06
1101207|Cádiz distrito 07
1101208|Cádiz distrito 08
1101209|Cádiz distrito 09
1101210|Cádiz distrito 10
11013|Castellar de la Frontera
1101401|Conil de la Frontera distrito 01
1101402|Conil de la Frontera distrito 02
1101403|Conil de la Frontera distrito 03
1101501|Chiclana de la Frontera distrito 01
1101502|Chiclana de la Frontera distrito 02
1101503|Chiclana de la Frontera distrito 03
1101504|Chiclana de la Frontera distrito 04
1101505|Chiclana de la Frontera distrito 05
11016|Chipiona
11017|Espera
1102001|Jerez de la Frontera distrito 01
1102002|Jerez de la Frontera distrito 02
1102003|Jerez de la Frontera distrito 03
1102004|Jerez de la Frontera distrito 04
1102005|Jerez de la Frontera distrito 05
1102006|Jerez de la Frontera distrito 06
1102007|Jerez de la Frontera distrito 07
1102008|Jerez de la Frontera distrito 08
1102009|Jerez de la Frontera distrito 09
1102010|Jerez de la Frontera distrito 10
11021|Jimena de la Frontera
1102201|Línea de la Concepción, La distrito 01
1102202|Línea de la Concepción, La distrito 02
1102203|Línea de la Concepción, La distrito 03
1102204|Línea de la Concepción, La distrito 04
1102205|Línea de la Concepción, La distrito 05
1102206|Línea de la Concepción, La distrito 06
1102207|Línea de la Concepción, La distrito 07
11023|Medina Sidonia
11024_AM|Olvera agregacion de municipios
11025|Paterna de Rivera
11026_AM|Prado del Rey agregacion de municipios
1102701|Puerto de Santa María, El distrito 01
1102702|Puerto de Santa María, El distrito 02
1102703|Puerto de Santa María, El distrito 03
1102704|Puerto de Santa María, El distrito 04
1102801|Puerto Real distrito 01
1102802|Puerto Real distrito 02
1102803|Puerto Real distrito 03
1102804|Puerto Real distrito 04
11029|Puerto Serrano
1103001|Rota distrito 01
1103002|Rota distrito 02
1103003|Rota distrito 03
1103101|San Fernando distrito 01
1103103_AD|San Fernando distrito 03 agregacion de distritos
1103104|San Fernando distrito 04
1103105|San Fernando distrito 05
1103106|San Fernando distrito 06
1103201|Sanlúcar de Barrameda distrito 01
1103202|Sanlúcar de Barrameda distrito 02
1103203|Sanlúcar de Barrameda distrito 03
1103204|Sanlúcar de Barrameda distrito 04
1103205|Sanlúcar de Barrameda distrito 05
1103301|San Roque distrito 01
1103302|San Roque distrito 02
1103303|San Roque distrito 03
1103304|San Roque distrito 04
1103305|San Roque distrito 05
11034|Setenil de las Bodegas
1103501|Tarifa distrito 01
1103502|Tarifa distrito 02
11037|Trebujena
11038|Ubrique
11039|Vejer de la Frontera
1104101|Villamartín distrito 01
1104102|Villamartín distrito 02
11901|Benalup-Casas Viejas
11902_AM|San José del Valle agregacion de municipios
11903|San Martín del Tesorillo
12004|Alcalà de Xivert
1200501|Alcora, l' distrito 01
1200502|Alcora, l' distrito 02
1200901|Almassora distrito 01
1200902|Almassora distrito 02
1200903|Almassora distrito 03
12011_AM|Almenara agregacion de municipios
12012_AM|Altura agregacion de municipios
12016_AM|Artana agregacion de municipios
12021|Betxí
12027|Benicarló
12028|Benicasim/Benicàssim
12031|Borriol
1203201|Borriana/Burriana distrito 01
1203202|Borriana/Burriana distrito 02
1203203|Borriana/Burriana distrito 03
1203204|Borriana/Burriana distrito 04
1203205|Borriana/Burriana distrito 05
12033_AM|Cabanes agregacion de municipios
12034_AM|Càlig agregacion de municipios
1204001|Castelló de la Plana distrito 01
1204002|Castelló de la Plana distrito 02
1204003|Castelló de la Plana distrito 03
1204004|Castelló de la Plana distrito 04
1204005|Castelló de la Plana distrito 05
1204006|Castelló de la Plana distrito 06
1204007|Castelló de la Plana distrito 07
1204008|Castelló de la Plana distrito 08
1204009|Castelló de la Plana distrito 09
12050_AM|Coves de Vinromà, les agregacion de municipios
12053|Chilches/Xilxes
12072_AM|Llucena/Lucena del Cid agregacion de municipios
1207701|Moncofa distrito 01
1207702|Moncofa distrito 02
12080_AM|Morella agregacion de municipios
1208201|Nules distrito 01
1208202|Nules distrito 02
1208401|Onda distrito 01
1208402|Onda distrito 02
1208403|Onda distrito 03
12085|Oropesa del Mar/Orpesa
12089|Peníscola/Peñíscola
12104|Segorbe
12106_AM|Soneja agregacion de municipios
12117|Torreblanca
12121_AM|Traiguera agregacion de municipios
12124|Vall d'Alba
1212601|Vall d'Uixó, la distrito 01
1212602|Vall d'Uixó, la distrito 02
1212603|Vall d'Uixó, la distrito 03
12128_AM|Vilafamés agregacion de municipios
12129_AM|Vilafranca/Villafranca del Cid agregacion de municipios
1213501|Vila-real distrito 01
1213502|Vila-real distrito 02
1213503|Vila-real distrito 03
1213504|Vila-real distrito 04
12136|Vilavella, la
12138|Vinaròs
12140_AM|Viver agregacion de municipios
12901|Alqueries, les/Alquerías del Niño Perdido
12902_AM|Sant Joan de Moró agregacion de municipios
13001_AM|Abenójar agregacion de municipios
13005|Alcázar de San Juan
13009_AM|Aldea del Rey agregacion de municipios
13011|Almadén
1301301|Almagro distrito 01
1301302|Almagro distrito 02
13015|Almodóvar del Campo
13019|Argamasilla de Alba
13020_AM|Argamasilla de Calatrava agregacion de municipios
13023|Bolaños de Calatrava
13027|Calzada de Calatrava
13028_AM|Campo de Criptana agregacion de municipios
13031|Carrión de Calatrava
13033_AM|Castellar de Santiago agregacion de municipios
1303401_AD|Ciudad Real distrito 01 agregacion de distritos
1303402|Ciudad Real distrito 02
1303403|Ciudad Real distrito 03
1303404|Ciudad Real distrito 04
13038_AM|Chillón agregacion de municipios
1303901|Daimiel distrito 01
1303902|Daimiel distrito 02
1303903|Daimiel distrito 03
1303904|Daimiel distrito 04
13042_AM|Fuencaliente agregacion de municipios
13044_AM|Fuente el Fresno agregacion de municipios
13047|Herencia
1305201|Malagón distrito 01
1305202|Malagón distrito 02
13053_AM|Manzanares agregacion de municipios
13054|Membrilla
1305601|Miguelturra distrito 01
1305602|Miguelturra distrito 02
13058|Moral de Calatrava
1306101|Pedro Muñoz distrito 01
1306102|Pedro Muñoz distrito 02
13063_AM|Piedrabuena agregacion de municipios
13064|Poblete
13065_AM|Porzuna agregacion de municipios
13066|Pozuelo de Calatrava
13068_AM|Puebla de Don Rodrigo agregacion de municipios
13071|Puertollano
13077|Santa Cruz de Mudela
13078|Socuéllamos
1307901|Solana, La distrito 01
1307902|Solana, La distrito 02
1307903|Solana, La distrito 03
1308201|Tomelloso distrito 01
1308202|Tomelloso distrito 02
1308203|Tomelloso distrito 03
1308204|Tomelloso distrito 04
13083_AM|Torralba de Calatrava agregacion de municipios
13085|Torrenueva
1308701|Valdepeñas distrito 01
1308702|Valdepeñas distrito 02
1308703|Valdepeñas distrito 03
1308704|Valdepeñas distrito 04
1308705|Valdepeñas distrito 05
13089_AM|Villahermosa agregacion de municipios
13092_AM|Villanueva de la Fuente agregacion de municipios
13093_AM|Villanueva de los Infantes agregacion de municipios
13096|Villarrubia de los Ojos
13097_AM|Villarta de San Juan agregacion de municipios
13098_AM|Viso del Marqués agregacion de municipios
14001|Adamuz
1400201|Aguilar de la Frontera distrito 01
1400202|Aguilar de la Frontera distrito 02
1400203|Aguilar de la Frontera distrito 03
14004_AM|Almedinilla agregacion de municipios
14005_AM|Almodóvar del Río agregacion de municipios
14007_AM|Baena agregacion de municipios
14008|Belalcázar
14009|Belmez
14010|Benamejí
14012|Bujalance
14013|Cabra
14014|Cañete de las Torres
14017|Carlota, La
14018|Carpio, El
14019|Castro del Río
1402101|Córdoba distrito 01
1402102|Córdoba distrito 02
1402103|Córdoba distrito 03
1402104|Córdoba distrito 04
1402105|Córdoba distrito 05
1402106|Córdoba distrito 06
1402107|Córdoba distrito 07
1402108|Córdoba distrito 08
1402109|Córdoba distrito 09
1402110|Córdoba distrito 10
14022_AM|Doña Mencía agregacion de municipios
14023_AM|Dos Torres agregacion de municipios
14024_AM|Encinas Reales agregacion de municipios
14025|Espejo
14026_AM|Espiel agregacion de municipios
14027|Fernán-Núñez
14029_AM|Fuente Obejuna agregacion de municipios
14030_AM|Fuente Palmera agregacion de municipios
14035|Hinojosa del Duque
14036|Hornachuelos
14037|Iznájar
14038|Lucena
14039_AM|Luque agregacion de municipios
14040|Montalbán de Córdoba
14041|Montemayor
14042|Montilla
14043_AM|Montoro agregacion de municipios
14045_AM|Moriles agregacion de municipios
14046|Nueva Carteya
1404901|Palma del Río distrito 01
1404902|Palma del Río distrito 02
1404903|Palma del Río distrito 03
14050|Pedro Abad
14051_AM|Pedroche agregacion de municipios
14052|Peñarroya-Pueblonuevo
1405301|Posadas distrito 01
1405302|Posadas distrito 02
14054|Pozoblanco
14055|Priego de Córdoba
1405601|Puente Genil distrito 01
1405602|Puente Genil distrito 02
1405603|Puente Genil distrito 03
1405604|Puente Genil distrito 04
1405605|Puente Genil distrito 05
14057|Rambla, La
14058|Rute
14060_AM|Santaella agregacion de municipios
14065_AM|Victoria, La agregacion de municipios
1406601|Villa del Río distrito 01
1406602|Villa del Río distrito 02
14067|Villafranca de Córdoba
14069|Villanueva de Córdoba
14070_AM|Villanueva del Duque agregacion de municipios
14073|Villaviciosa de Córdoba
14074_AM|Viso, El agregacion de municipios
15001|Abegondo
15002|Ames
15004|Ares
15005|Arteixo
15006_AM|Arzúa agregacion de municipios
15007|Baña, A
15008|Bergondo
15009|Betanzos
15010_AM|Boimorto agregacion de municipios
15011|Boiro
15012|Boqueixón
15013|Brión
15014|Cabana de Bergantiños
15015|Cabanas
15016|Camariñas
1501701|Cambre distrito 01
1501702|Cambre distrito 02
15019|Carballo
15020|Carnota
15021|Carral
15022_AM|Cedeira agregacion de municipios
15023_AM|Cee agregacion de municipios
15024|Cerceda
15029|Coristanco
1503001|Coruña, A distrito 01
1503002|Coruña, A distrito 02
1503003|Coruña, A distrito 03
1503004|Coruña, A distrito 04
1503005|Coruña, A distrito 05
1503006|Coruña, A distrito 06
1503007|Coruña, A distrito 07
1503008|Coruña, A distrito 08
1503009|Coruña, A distrito 09
1503010|Coruña, A distrito 10
1503101|Culleredo distrito 01
1503102|Culleredo distrito 02
1503103|Culleredo distrito 03
15032_AM|Curtis agregacion de municipios
15033|Dodro
15034|Dumbría
1503501|Fene distrito 01
1503502|Fene distrito 02
1503601|Ferrol distrito 01
1503602|Ferrol distrito 02
1503605_AD|Ferrol distrito 05 agregacion de distritos
1503606|Ferrol distrito 06
1503607|Ferrol distrito 07
1503608|Ferrol distrito 08
15037|Fisterra
15040|Laxe
15041|Laracha, A
15042|Lousame
15043|Malpica de Bergantiños
15045|Mazaricos
15046|Melide
15047_AM|Mesía agregacion de municipios
1504801|Miño distrito 01
1504802|Miño distrito 02
15050_AM|Monfero agregacion de municipios
15051|Mugardos
15052|Muxía
15053|Muros
15054|Narón
15055|Neda
15056|Negreira
1505701|Noia distrito 01
1505702|Noia distrito 02
1505703|Noia distrito 03
1505801|Oleiros distrito 01
1505802|Oleiros distrito 02
1505803|Oleiros distrito 03
15059|Ordes
15060|Oroso
15061|Ortigueira
15062|Outes
15064_AM|Paderne agregacion de municipios
15065|Padrón
15066|Pino, O
15067|Pobra do Caramiñal, A
15068|Ponteceso
1506901|Pontedeume distrito 01
1506902|Pontedeume distrito 02
15070_AM|Pontes de García Rodríguez, As agregacion de municipios
15071|Porto do Son
15072|Rianxo
15073|Ribeira
15074|Rois
15075|Sada
15076|San Sadurniño
15077|Santa Comba
1507801|Santiago de Compostela distrito 01
1507802|Santiago de Compostela distrito 02
1507803|Santiago de Compostela distrito 03
1507804|Santiago de Compostela distrito 04
1507805|Santiago de Compostela distrito 05
1507806|Santiago de Compostela distrito 06
1508201|Teo distrito 01
1508202|Teo distrito 02
1508203|Teo distrito 03
15084|Tordoia
15085|Touro
15086|Trazo
15087|Valdoviño
15088|Val do Dubra
15089|Vedra
15092|Vimianzo
15093|Zas
15901_AM|Cariño agregacion de municipios
15902|Oza-Cesuras
16023_AM|Chillarón de Cuenca agregacion de municipios
16027_AM|Barajas de Melo agregacion de municipios
16042_AM|Campillo de Altobuey agregacion de municipios
16066|Casasimarro
1607803_AD|Cuenca distrito 03 agregacion de distritos
1607804|Cuenca distrito 04
16102_AM|Honrubia agregacion de municipios
16106_AM|Horcajo de Santiago agregacion de municipios
16112_AM|Huete agregacion de municipios
16113_AM|Iniesta agregacion de municipios
16117_AM|Landete agregacion de municipios
16124_AM|Mesas, Las agregacion de municipios
16125_AM|Minglanilla agregacion de municipios
1613301|Mota del Cuervo distrito 01
1613302|Mota del Cuervo distrito 02
16134|Motilla del Palancar
1615401|Pedroñeras, Las distrito 01
1615402|Pedroñeras, Las distrito 02
16170_AM|Priego agregacion de municipios
16171_AM|Provencio, El agregacion de municipios
1617501|Quintanar del Rey distrito 01
1617502|Quintanar del Rey distrito 02
1619001|San Clemente distrito 01
1619002|San Clemente distrito 02
16191_AM|San Lorenzo de la Parrilla agregacion de municipios
16198_AM|Sisante agregacion de municipios
16203|Tarancón
16249_AM|Villamayor de Santiago agregacion de municipios
16251_AM|Villanueva de la Jara agregacion de municipios
16903_AM|Valeras, Las agregacion de municipios
16905_AM|Arcas agregacion de municipios
17006_AM|Alp agregacion de municipios
17007_AM|Amer agregacion de municipios
17008|Anglès
17009|Arbúcies
17012_AM|Avinyonet de Puigventós agregacion de municipios
17013|Begur
1701501|Banyoles distrito 01
1701502|Banyoles distrito 02
1701503|Banyoles distrito 03
17016_AM|Bàscara agregacion de municipios
17019|Besalú
17020|Bescanó
1702201|Bisbal d'Empordà, La distrito 01
1702202|Bisbal d'Empordà, La distrito 02
1702301|Blanes distrito 01
1702302|Blanes distrito 02
1702303|Blanes distrito 03
17027|Breda
17032|Cadaqués
17033|Caldes de Malavella
17034|Calonge i Sant Antoni
17036_AM|Campdevànol agregacion de municipios
17039_AM|Camprodon agregacion de municipios
1704401|Cassà de la Selva distrito 01
1704402|Cassà de la Selva distrito 02
17047|Castelló d'Empúries
17048|Castell-Platja d'Aro
17049_AM|Celràagregacion de municipios
17056_AM|Cornellà del Terri agregacion de municipios
17062|Escala, L'
1706601|Figueres distrito 01
1706602|Figueres distrito 02
1706603|Figueres distrito 03
1706604|Figueres distrito 04
17067_AM|Flaçàagregacion de municipios
17073|Fornells de la Selva
1707901|Girona distrito 01
1707902|Girona distrito 02
1707903|Girona distrito 03
1707905_AD|Girona distrito 05 agregacion de distritos
1707906|Girona distrito 06
17083|Hostalric
17086_AM|Jonquera, La agregacion de municipios
17089|Llagostera
17092_AM|Llançàagregacion de municipios
17094|Llívia
1709501|Lloret de Mar distrito 01
1709502|Lloret de Mar distrito 02
1709503|Lloret de Mar distrito 03
1709504|Lloret de Mar distrito 04
17103|Maçanet de la Selva
17111_AM|Navata agregacion de municipios
1711401|Olot distrito 01
1711402|Olot distrito 02
1711403|Olot distrito 03
1711404|Olot distrito 04
1711405|Olot distrito 05
1711701|Palafrugell distrito 01
1711702|Palafrugell distrito 02
1711703|Palafrugell distrito 03
1711801|Palamós distrito 01
1711802|Palamós distrito 02
1711803|Palamós distrito 03
1711804|Palamós distrito 04
17120_AM|Palau-saverdera agregacion de municipios
17124_AM|Pals agregacion de municipios
17132_AM|Peralada agregacion de municipios
17137_AM|Porqueres agregacion de municipios
17139_AM|Preses, Les agregacion de municipios
17141|PuigcerdÍ
17142|Quart
17146|Riells i Viabrea
17147|Ripoll
17148_AM|Riudarenes agregacion de municipios
1715201|Roses distrito 01
1715202|Roses distrito 02
1715501|Salt distrito 01
1715502|Salt distrito 02
1716001|Sant Feliu de Guíxols distrito 01
1716002|Sant Feliu de Guíxols distrito 02
1716003|Sant Feliu de Guíxols distrito 03
1716004|Sant Feliu de Guíxols distrito 04
17163|Sant Gregori
17164_AM|Sant Hilari Sacalm agregacion de municipios
17167_AM|Sant Joan de les Abadesses agregacion de municipios
17169_AM|Sant Julià de Ramis agregacion de municipios
17178_AM|Sant Pere Pescador agregacion de municipios
17180_AM|Santa Coloma de Farners agregacion de municipios
17181|Santa Cristina d'Aro
17184_AM|Santa Pau agregacion de municipios
17185|Sant Joan les Fonts
17186|Sarrià de Ter
17190_AM|Serinyàagregacion de municipios
17193|Sils
17199|Torroella de Montgrí
17202|Tossa de Mar
17207|Vall d'en Bas, La
17211_AM|Verges agregacion de municipios
17213|Vidreres
17215_AM|Vilablareix agregacion de municipios
17221|Vilafant
17223_AM|Vilajuïga agregacion de municipios
17233_AM|Vilobí d'Onyar agregacion de municipios
17901_AM|Cruïlles, Monells i Sant Sadurní de l'Heura agregacion de municipios
17902_AM|Forallac agregacion de municipios
18003|Albolote
1800601|Albuñol distrito 01
1800602|Albuñol distrito 02
18011|Alfacar
18013|Alhama de Granada
18014_AM|Alhendín agregacion de municipios
18017|Almuñécar
18021|Armilla
1802201|Atarfe distrito 01
1802202|Atarfe distrito 02
1802301|Baza distrito 01
1802302|Baza distrito 02
1802303|Baza distrito 03
18027_AM|Benalúa agregacion de municipios
18029_AM|Benamaurel agregacion de municipios
18035_AM|Cádiar agregacion de municipios
18036|Cájar
18039|Caniles
18047|Cenes de la Vega
18048|Cijuela
18050_AM|Cogollos de la Vega agregacion de municipios
18056|Cúllar
18057|Cúllar Vega
18059|Chauchina
18061_AM|Chimeneas agregacion de municipios
18062|Churriana de la Vega
18063_AM|Darro agregacion de municipios
18066|Deifontes
18071_AM|Dúrcal agregacion de municipios
18079|Fuente Vaqueros
18084|Gójar
1808701|Granada distrito 01
1808702|Granada distrito 02
1808703|Granada distrito 03
1808706|Granada distrito 06
1808707|Granada distrito 07
1808708_AD|Granada distrito 08 agregacion de distritos
1808709|Granada distrito 09
18088_AM|Guadahortuna agregacion de municipios
18089|Guadix
18093|Gualchos
18094|Güéjar Sierra
18095|Güevéjar
18098|Huéscar
18099_AM|Huétor de Santillán agregacion de municipios
18100|Huétor Tájar
18101|Huétor Vega
18102_AM|Íllora agregacion de municipios
18105|Iznalloz
18108_AM|Jérez del Marquesado agregacion de municipios
18111|Jun
18115|Láchar
18116_AM|Lanjarón agregacion de municipios
18119_AM|Lecrín agregacion de municipios
18122_AM|Loja agregacion de municipios
1812701|Maracena distrito 01
1812702|Maracena distrito 02
18132|Moclín
18133|Molvízar
18134|Monachil
18135_AM|Montefrío agregacion de municipios
18136_AM|Montejícar agregacion de municipios
18137_AM|Montillana agregacion de municipios
18138|Moraleda de Zafayona
1814001|Motril distrito 01
1814002|Motril distrito 02
1814003|Motril distrito 03
1814004|Motril distrito 04
1814005|Motril distrito 05
18145|Ogíjares
1814701|Órgiva distrito 01
1814702|Órgiva distrito 02
18148_AM|Otívar agregacion de municipios
18149_AM|Villa de Otura agregacion de municipios
1815001|Padul distrito 01
1815002|Padul distrito 02
18152_AM|Pedro Martínez agregacion de municipios
18153|Peligros
18157_AM|Pinos Genil agregacion de municipios
18158|Pinos Puente
18162_AM|Polopos agregacion de municipios
18164_AM|Puebla de Don Fadrique agregacion de municipios
18165|Pulianas
18171_AM|Salar agregacion de municipios
18173|Salobreña
18175|Santa Fe
18182|Ugíjar
18184_AM|Vélez de Benaudalla agregacion de municipios
18192_AM|Zafarraya agregacion de municipios
18193|Zubia, La
18194|Zújar
18903_AM|Nevada agregacion de municipios
18905|Gabias, Las
18907_AM|Valle del Zalabí agregacion de municipios
18911|Vegas del Genil
18912_AM|Cuevas del Campo agregacion de municipios
18916|Torrenueva Costa
19021_AM|Almoguera agregacion de municipios
19024|Alovera
19046|Azuqueca de Henares
19053_AM|Brihuega agregacion de municipios
19058_AM|Cabanillas del Campo agregacion de municipios
19071|Casar, El
19086_AM|Cifuentes agregacion de municipios
19103_AM|Checa agregacion de municipios
19105|Chiloeches
19117|Fontanar
19126|Galápagos
1913001|Guadalajara distrito 01
1913002|Guadalajara distrito 02
1913003|Guadalajara distrito 03
1913004|Guadalajara distrito 04
1913005|Guadalajara distrito 05
19143|Horche
19151_AM|Humanes agregacion de municipios
19156_AM|Jadraque agregacion de municipios
19160_AM|Loranca de Tajuña agregacion de municipios
19171|Marchamalo
19190|Molina de Aragón
19192|Mondéjar
19220_AM|Pioz agregacion de municipios
19245_AM|Sacedón agregacion de municipios
19257_AM|Sigüenza agregacion de municipios
19274_AM|Torija agregacion de municipios
19280|Torrejón del Rey
19293|Uceda
19319|Villanueva de la Torre
19326|Yebes
19331|Yunquera de Henares
20005_AM|Alegia agregacion de municipios
20009|Andoain
20010_AM|Anoeta agregacion de municipios
20013|Aretxabaleta
20016_AM|Aia agregacion de municipios
2001701|Azkoitia distrito 01
2001702|Azkoitia distrito 02
2001703|Azkoitia distrito 03
20018|Azpeitia
20019|Beasain
20022_AM|Berastegi agregacion de municipios
20025_AM|Zegama agregacion de municipios
20027_AM|Zestoa agregacion de municipios
20028_AM|Zizurkil agregacion de municipios
20029|Deba
2003001|Eibar distrito 01
2003002|Eibar distrito 02
2003003|Eibar distrito 03
2003004|Eibar distrito 04
2003005|Eibar distrito 05
20032|Elgoibar
20034_AM|Eskoriatza agregacion de municipios
20036|Hondarribia
20039|Getaria
20040|Hernani
20042|Ibarra
20043_AM|Idiazabal agregacion de municipios
2004501|Irun distrito 01
2004502|Irun distrito 02
2004503|Irun distrito 03
2004504|Irun distrito 04
20049|Lazkao
20051|Legazpi
20052_AM|Legorreta agregacion de municipios
20053|Lezo
20055|Arrasate/Mondragón
20056_AM|Mutriku agregacion de municipios
20059|Oñati
20061|Orio
20063|Oiartzun
20064|Pasaia
20065_AM|Soraluze-Placencia de las Armas agregacion de municipios
20067|Errenteria
2006901|Donostia/San Sebastián distrito 01
2006902|Donostia/San Sebastián distrito 02
2006903|Donostia/San Sebastián distrito 03
2006904|Donostia/San Sebastián distrito 04
2006905|Donostia/San Sebastián distrito 05
2006906|Donostia/San Sebastián distrito 06
2006907|Donostia/San Sebastián distrito 07
2007101|Tolosa distrito 01
2007102|Tolosa distrito 02
2007103|Tolosa distrito 03
2007104|Tolosa distrito 04
20072|Urnieta
20073|Usurbil
2007401|Bergara distrito 01
2007402|Bergara distrito 02
2007403|Bergara distrito 03
20075|Villabona
20076|Ordizia
20077_AM|Urretxu agregacion de municipios
2007901|Zarautz distrito 01
2007902|Zarautz distrito 02
20080|Zumarraga
20081|Zumaia
20902|Lasarte-Oria
20903|Astigarraga
2100201|Aljaraque distrito 01
2100202|Aljaraque distrito 02
2100501|Almonte distrito 01
2100502|Almonte distrito 02
2100503|Almonte distrito 03
21006|Alosno
21007_AM|Aracena agregacion de municipios
21008_AM|Aroche agregacion de municipios
2101001|Ayamonte distrito 01
2101002|Ayamonte distrito 02
2101003|Ayamonte distrito 03
21011|Beas
21013|Bollullos Par del Condado
21014|Bonares
21017_AM|Calañas agregacion de municipios
21018_AM|Campillo, El agregacion de municipios
2102101|Cartaya distrito 01
2102102|Cartaya distrito 02
21023_AM|Cerro de Andévalo, El agregacion de municipios
21025|Cortegana
21029_AM|Cumbres Mayores agregacion de municipios
21032_AM|Escacena del Campo agregacion de municipios
2103501|Gibraleón distrito 01
2103502|Gibraleón distrito 02
21040_AM|Hinojos agregacion de municipios
2104101|Huelva distrito 01
2104102|Huelva distrito 02
2104103|Huelva distrito 03
2104104|Huelva distrito 04
2104105|Huelva distrito 05
2104106|Huelva distrito 06
2104107|Huelva distrito 07
2104108|Huelva distrito 08
21042|Isla Cristina
21043_AM|Jabugo agregacion de municipios
2104401|Lepe distrito 01
2104402|Lepe distrito 02
2104403|Lepe distrito 03
21046|Lucena del Puerto
21049|Minas de Riotinto
2105001|Moguer distrito 01
2105002|Moguer distrito 02
2105003|Moguer distrito 03
21052_AM|Nerva agregacion de municipios
21053_AM|Niebla agregacion de municipios
21054|Palma del Condado, La
21055|Palos de la Frontera
21056|Paterna del Campo
21058_AM|Puebla de Guzmán agregacion de municipios
21060|Punta Umbría
2106101|Rociana del Condado distrito 01
2106102|Rociana del Condado distrito 02
21063|San Bartolomé de la Torre
2106401|San Juan del Puerto distrito 01
2106402|San Juan del Puerto distrito 02
21069_AM|Santa Olalla del Cala agregacion de municipios
2107001|Trigueros distrito 01
2107002|Trigueros distrito 02
2107201|Valverde del Camino distrito 01
2107202|Valverde del Camino distrito 02
2107203|Valverde del Camino distrito 03
21073|Villablanca
21074_AM|Villalba del Alcor agregacion de municipios
21076_AM|Villanueva de los Castillejos agregacion de municipios
21078|Zalamea la Real
22017_AM|Alcolea de Cinca agregacion de municipios
22021_AM|Almudévar agregacion de municipios
22025_AM|Altorricón agregacion de municipios
22039_AM|Ayerbe agregacion de municipios
22048|Barbastro
22053_AM|Benabarre agregacion de municipios
22054_AM|Benasque agregacion de municipios
22059_AM|Biescas agregacion de municipios
22060_AM|Binaced agregacion de municipios
22061|Binéfar
22084_AM|Castejón de Sos agregacion de municipios
22112_AM|Fraga agregacion de municipios
22116_AM|Grañén agregacion de municipios
22117_AM|Graus agregacion de municipios
2212501|Huesca distrito 01
2212502|Huesca distrito 02
2212503|Huesca distrito 03
2212504|Huesca distrito 04
2212505|Huesca distrito 05
2212506|Huesca distrito 06
2212507|Huesca distrito 07
2212508|Huesca distrito 08
22130|Jaca
22137_AM|Lanaja agregacion de municipios
22158|Monzón
22199|Sabiñánigo
22213_AM|Sariñena agregacion de municipios
22225|Tamarite de Litera
22228_AM|Tierz agregacion de municipios
22254_AM|Zaidín agregacion de municipios
22901_AM|Valle de Hecho agregacion de municipios
22907_AM|Aínsa-Sobrarbe agregacion de municipios
2300201|Alcalá la Real distrito 01
2300202|Alcalá la Real distrito 02
