Codigo;Provincia;distrito;name;poblacion;fecha;edad;sexo;numero_viajes;personas
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;hombre;2;215887.98
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;hombre;2+;561044.74
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;mujer;0;214954.809
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;mujer;1;40330.579
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;mujer;2;240639.014
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;25-45;mujer;2+;615590.7719999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;hombre;0;216490.805
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;hombre;1;36197.998
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;hombre;2;221098.797
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;hombre;2+;584064.7590000001
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;mujer;0;232916.7910000001
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;mujer;1;42758.865
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;mujer;2;255870.934
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;45-65;mujer;2+;654108.3889999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;hombre;0;198188.613
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;hombre;1;24890.669
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;hombre;2;114316.931
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;hombre;2+;214377.409
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;mujer;0;300409.6200000001
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;mujer;1;39403.693
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;mujer;2;186481.552
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202403;65-100;mujer;2+;352359.085
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;hombre;0;152705.312
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;hombre;1;23190.333
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;hombre;2;108334.339
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;hombre;2+;244661.713
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;mujer;0;124886.397
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;mujer;1;23040.912
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;mujer;2;111929.654
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;0-25;mujer;2+;252444.845
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;hombre;0;123389.361
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;hombre;1;21930.975
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;hombre;2;120009.146
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;hombre;2+;308007.655
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;mujer;0;126680.091
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;mujer;1;23796.21
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;mujer;2;134865.157
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;25-45;mujer;2+;324334.58
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;hombre;0;129820.449
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;hombre;1;20867.474
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;hombre;2;128170.747
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;hombre;2+;319849.8319999999
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;mujer;0;139188.484
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;mujer;1;24248.633
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;mujer;2;148227.823
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;45-65;mujer;2+;361530.231
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;hombre;0;95389.091
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;hombre;1;11704.797
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;hombre;2;57586.712
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;hombre;2+;109707.697
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;mujer;0;154901.744
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;mujer;1;20092.877
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;mujer;2;91957.074
28;Madrid                ;2807912 ;Usera                                         ;142324;202403;65-100;mujer;2+;167102.201
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;hombre;0;232490.825
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;hombre;1;34699.504
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;hombre;2;169625.718
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;hombre;2+;393686.7719999998
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;mujer;0;194447.415
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;mujer;1;34288.731
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;mujer;2;164414.72
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;0-25;mujer;2+;393054.526
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;hombre;0;207041.684
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;hombre;1;35914.769
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;hombre;2;201661.27
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;hombre;2+;548042.682
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;mujer;0;205155.898
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;mujer;1;36840.827
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;mujer;2;214313.146
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;25-45;mujer;2+;565518.6630000001
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;hombre;0;211960.542
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;hombre;1;33800.581
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;hombre;2;203984.812
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;hombre;2+;541455.931
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;mujer;0;225983.0059999999
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;mujer;1;38753.303
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;mujer;2;235269.186
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;45-65;mujer;2+;613854.5460000001
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;hombre;0;174378.664
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;hombre;1;21034.401
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;hombre;2;100221.567
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;hombre;2+;198047.387
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;mujer;0;270916.666
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;mujer;1;33429.219
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;mujer;2;159232.704
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202403;65-100;mujer;2+;297246.8840000001
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;hombre;0;75242.709
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;hombre;1;12547.252
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;hombre;2;56366.394
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;hombre;2+;132090.668
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;mujer;0;68384.923
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;mujer;1;11894.424
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;mujer;2;56299.543
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;0-25;mujer;2+;132554.481
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;hombre;0;64948.784
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;hombre;1;11972.867
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;hombre;2;62034.8
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;hombre;2+;167576.635
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;mujer;0;61390.404
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;mujer;1;12238.943
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;mujer;2;67307.667
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;25-45;mujer;2+;183424.962
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;hombre;0;76224.228
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;hombre;1;13325.517
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;hombre;2;77560.444
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;hombre;2+;205627.005
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;mujer;0;88519.413
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;mujer;1;16383.159
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;mujer;2;93206.534
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;45-65;mujer;2+;247884.657
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;hombre;0;93138.909
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;hombre;1;12276.38
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;hombre;2;57684.85
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;hombre;2+;112129.865
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;mujer;0;158905.613
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;mujer;1;20160.749
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;mujer;2;88660.012
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202403;65-100;mujer;2+;168513.647
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;hombre;0;191514.281
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;hombre;1;28494.362
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;hombre;2;133845.09
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;hombre;2+;306727.219
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;mujer;0;155021.182
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;mujer;1;27705.259
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;mujer;2;136918.028
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;0-25;mujer;2+;321741.953
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;hombre;0;178821.368
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;hombre;1;32327.789
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;hombre;2;174903.588
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;hombre;2+;431255.623
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;mujer;0;170572.694
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;mujer;1;33091.208
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;mujer;2;187362.223
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;25-45;mujer;2+;481162.9370000001
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;hombre;0;173616.521
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;hombre;1;30954.105
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;hombre;2;171870.71
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;hombre;2+;447099.3230000001
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;mujer;0;200086.877
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;mujer;1;36697.489
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;mujer;2;215545.5140000001
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;45-65;mujer;2+;549999.643
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;hombre;0;190539.095
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;hombre;1;23205.402
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;hombre;2;114770.813
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;hombre;2+;219172.573
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;mujer;0;304683.749
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;mujer;1;39253.288
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;mujer;2;189376.229
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202403;65-100;mujer;2+;361873.8830000001
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;hombre;0;202332.598
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;hombre;1;31305.376
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;hombre;2;144950.074
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;hombre;2+;372641.564
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;mujer;0;162164.695
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;mujer;1;27741.432
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;mujer;2;145785.332
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;0-25;mujer;2+;374436.928
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;hombre;0;146958.814
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;hombre;1;25927.738
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;hombre;2;136720.063
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;hombre;2+;394562.2769999999
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;mujer;0;143673.225
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;mujer;1;27370.604
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;mujer;2;153968.725
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;25-45;mujer;2+;432097.0850000001
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;hombre;0;149279.673
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;hombre;1;26313.946
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;hombre;2;151047.709
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;hombre;2+;449961.2180000001
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;mujer;0;157599.562
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;mujer;1;30374.182
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;mujer;2;173650.421
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;45-65;mujer;2+;499644.3630000001
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;hombre;0;150179.106
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;hombre;1;18718.115
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;hombre;2;88878.8
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;hombre;2+;189225.768
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;mujer;0;208307.297
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;mujer;1;26396.659
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;mujer;2;128245.973
28;Madrid                ;2807916 ;Hortaleza                                     ;192809;202403;65-100;mujer;2+;270901.568
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;hombre;0;180174.976
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;hombre;1;27430.353
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;hombre;2;123622.761
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;hombre;2+;264173.972
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;mujer;0;156071.794
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;mujer;1;25130.039
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;mujer;2;120185.099
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;0-25;mujer;2+;265297.69
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;hombre;0;136044.819
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;hombre;1;23450.404
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;hombre;2;124668.618
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;hombre;2+;334586.474
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;mujer;0;137518.239
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;mujer;1;24783.817
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;mujer;2;139153.479
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;25-45;mujer;2+;347749.296
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;hombre;0;145489.732
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;hombre;1;22821.487
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;hombre;2;139283.091
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;hombre;2+;353255.153
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;mujer;0;151215.875
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;mujer;1;25612.294
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;mujer;2;155250.257
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;45-65;mujer;2+;378653.7430000001
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;hombre;0;121568.495
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;hombre;1;14499.448
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;hombre;2;62881.227
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;hombre;2+;108949.367
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;mujer;0;184468.827
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;mujer;1;22757.978
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;mujer;2;95720.694
28;Madrid                ;2807917 ;Villaverde                                    ;154464;202403;65-100;mujer;2+;163209.282
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;hombre;0;122839.453
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;hombre;1;17809.653
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;hombre;2;95451.599
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;hombre;2+;225970.615
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;mujer;0;99146.167
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;mujer;1;17295.079
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;mujer;2;91725.135
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;0-25;mujer;2+;228770.626
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;hombre;0;100894.491
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;hombre;1;17632.529
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;hombre;2;104914.606
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;hombre;2+;301468.33
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;mujer;0;100844.173
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;mujer;1;18119.113
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;mujer;2;115307.512
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;25-45;mujer;2+;321346.3100000001
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;hombre;0;87975.232
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;hombre;1;15043.536
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;hombre;2;94220.905
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;hombre;2+;264420.537
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;mujer;0;88778.04
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;mujer;1;16319.818
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;mujer;2;100941.604
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;45-65;mujer;2+;289018.458
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;hombre;0;59423.164
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;hombre;1;7432.911
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;hombre;2;38315.524
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;hombre;2+;81725.358
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;mujer;0;80585.152
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;mujer;1;11684.433
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;mujer;2;56339.375
28;Madrid                ;2807918 ;Villa de Vallecas                             ;114469;202403;65-100;mujer;2+;117686.635
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;hombre;0;86525.169
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;hombre;1;12760.536
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;hombre;2;63854.681
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;hombre;2+;167602.307
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;mujer;0;71373.534
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;mujer;1;13039.923
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;mujer;2;64456.899
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;0-25;mujer;2+;173533.168
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;hombre;0;63725.803
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;hombre;1;10730.764
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;hombre;2;60282.358
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;hombre;2+;171370.601
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;mujer;0;61103.644
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;mujer;1;11150.053
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;mujer;2;63874.158
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;25-45;mujer;2+;179893.299
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;hombre;0;73426.079
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;hombre;1;12914.644
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;hombre;2;75005.505
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;hombre;2+;212032.477
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;mujer;0;79774.713
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;mujer;1;13855.608
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;mujer;2;82558.58
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;45-65;mujer;2+;225643.54
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;hombre;0;49059.743
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;hombre;1;6303.386
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;hombre;2;28703.456
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;hombre;2+;58523.853
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;mujer;0;64043.16
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;mujer;1;8337.677
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;mujer;2;38299.345
28;Madrid                ;2807919 ;Vicalvaro                                     ;75283;202403;65-100;mujer;2+;83479.133
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;hombre;0;173156.301
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;hombre;1;23923.634
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;hombre;2;117105.569
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;hombre;2+;273044.894
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;mujer;0;140860.264
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;mujer;1;23213.802
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;mujer;2;120041.034
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;0-25;mujer;2+;278771.877
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;25-45;hombre;0;127108.011
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;25-45;hombre;1;22710.507
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;25-45;hombre;2;120443.784
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;25-45;hombre;2+;314009.596
28;Madrid                ;2807920 ;San Blas                                      ;159900;202403;25-45;mujer;0;125198.752
