station_id;station_name;stop_lon;stop_lat;state;capacity;transport_mode
419;Estación de tren de El Pozo;-3.655868;40.3762374;IN_SERVICE    ;27;bicimad             
439;Cabeza Mesada;-3.629413;40.37647902;IN_SERVICE    ;27;bicimad             
398;Orovilla;-3.6895;40.3587;IN_SERVICE    ;27;bicimad             
569;C. Deportivo Mpal. Vicente del Bosque;-3.6965;40.4795;IN_SERVICE    ;23;bicimad             
571;Melchor Fernández Almagro;-3.7103262;40.4756475;IN_SERVICE    ;23;bicimad             
304;Valle de Mena, 5;-3.71527245;40.46962735;IN_SERVICE    ;23;bicimad             
268;Metro Arganzuela-Planetario;-3.689031464;40.39338328;IN_SERVICE    ;23;bicimad             
305;Intercambiador de Príncipe Pío B;-3.72317757;40.42276114;IN_SERVICE    ;23;bicimad             
306;Centro Deportivo Mpal Fernando Martín;-3.7121965;40.4617959;IN_SERVICE    ;23;bicimad             
486;Serrano Galvache;-3.6679379;40.471382;IN_SERVICE    ;23;bicimad             
502;Puertollano;-3.6237372;40.4425157;IN_SERVICE    ;23;bicimad             
462;Gallegos;-3.6102747;40.40240379;IN_SERVICE    ;27;bicimad             
421;Arroyo del Olivar;-3.653269;40.388435;IN_SERVICE    ;24;bicimad             
487;Manuel Uribe;-3.66503419;40.46434131;IN_SERVICE    ;23;bicimad             
422;Travesia de Palomeras, 7;-3.6705179;40.39017003;IN_SERVICE    ;24;bicimad             
423;Estación de tren Asamblea de Madrid;-3.66855013;40.38138801;IN_SERVICE    ;24;bicimad             
424;Camino de Valderribas, 47;-3.663958;40.4002231;IN_SERVICE    ;24;bicimad             
425;Ramón Perez Ayala;-3.65381017;40.40003472;IN_SERVICE    ;24;bicimad             
426;Humanes;-3.64932678;40.3952121;IN_SERVICE    ;24;bicimad             
427;Andaluces, 2;-3.64148304;40.3914244;IN_SERVICE    ;24;bicimad             
428;Estadio de Vallecas;-3.6571;40.3919;IN_SERVICE    ;24;bicimad             
393;Manuel Noya , 29;-3.7117979;40.3853787;IN_SERVICE    ;24;bicimad             
489;Serrano Galvache;-3.67144504;40.47675257;IN_SERVICE    ;24;bicimad             
490;Hnos.García Noblejas-FcoLargo Caballero;-3.62888094;40.42427523;IN_SERVICE    ;24;bicimad             
488;Ricardo Ortiz, 33;-3.65796439;40.42657032;IN_SERVICE    ;24;bicimad             
525;Metro Manoteras;-3.66269029;40.47675499;IN_SERVICE    ;24;bicimad             
504;Biblioteca Pública Municipal San Blas;-3.623466936;40.42309929;IN_SERVICE    ;24;bicimad             
503;Zaldívar;-3.62650373;40.43209033;IN_SERVICE    ;24;bicimad             
404;Junta Municipal Distrito de Villaverde;-3.710985;40.349111;IN_SERVICE    ;27;bicimad             
353;Mercedes Arteaga, 21;-3.72221757;40.39251608;IN_SERVICE    ;24;bicimad             
355;Intercambiador de Plaza Elíptica;-3.7182338;40.3854641;IN_SERVICE    ;24;bicimad             
326;Metro Alto de Extremadura;-3.739615781;40.4093795;IN_SERVICE    ;24;bicimad             
327;El Greco, 27;-3.74726153;40.40741199;IN_SERVICE    ;24;bicimad             
458;Metro Vinateros;-3.65256604;40.40991083;IN_SERVICE    ;24;bicimad             
459;Moratalaz;-3.66000272;40.40750626;IN_SERVICE    ;24;bicimad             
461;Plaza Corregidor Ldo. Antonio de Mena;-3.6408;40.4099;IN_SERVICE    ;24;bicimad             
356;Portalegre;-3.72364769;40.38937686;IN_SERVICE    ;24;bicimad             
572;Junta Mpal. Dtto. Fuencarral;-3.70997335;40.47810429;IN_SERVICE    ;24;bicimad             
573;Melchor Fernández Almagro;-3.69962571;40.47772776;IN_SERVICE    ;24;bicimad             
575;Metro Barrio del Pilar;-3.703526;40.47817;IN_SERVICE    ;24;bicimad             
574;Chantada;-3.710678;40.472695;IN_SERVICE    ;24;bicimad             
507;Seis;-3.59650295;40.44845033;IN_SERVICE    ;24;bicimad             
299;Rosario Pino;-3.69193246;40.46204955;IN_SERVICE    ;24;bicimad             
300;Capitan Blanco Argibay;-3.7031882;40.4667435;IN_SERVICE    ;24;bicimad             
301;Muller;-3.69837565;40.46518187;IN_SERVICE    ;24;bicimad             
396;Gran Avenida, 27;-3.70760649;40.36997711;IN_SERVICE    ;24;bicimad             
394;Periana, 24;-3.68765805;40.36672327;IN_SERVICE    ;24;bicimad             
397;Centro Deportivo Municipal Orcasur;-3.69838038;40.36809336;IN_SERVICE    ;24;bicimad             
399;Bohemios;-3.693901;40.356536;IN_SERVICE    ;24;bicimad             
430;Torremolinos;-3.64178999;40.38500948;IN_SERVICE    ;24;bicimad             
269;Ariel;-3.679701766;40.3930238;IN_SERVICE    ;24;bicimad             
491;Esteban Collantes;-3.637663;40.432883;IN_SERVICE    ;24;bicimad             
527;Velacho Alto;-3.65926884;40.47250314;IN_SERVICE    ;24;bicimad             
526;Plaza del Liceo;-3.64441924;40.45754368;IN_SERVICE    ;24;bicimad             
431;Puerto Canfranc, 18;-3.6634;40.3969;IN_SERVICE    ;24;bicimad             
429;Carlos M. Alvarez;-3.6635;40.3895;IN_SERVICE    ;23;bicimad             
357;Sorbe;-3.71320917;40.3898701;IN_SERVICE    ;24;bicimad             
270;Teresa L. Valcárcel;-3.69328771;40.38862908;IN_SERVICE    ;24;bicimad             
493;Arturo Soria;-3.6684167;40.47636724;IN_SERVICE    ;23;bicimad             
433;Villalobos, 28;-3.65076037;40.38161669;IN_SERVICE    ;24;bicimad             
436;Campus Sur UPM;-3.62713659;40.3901675;IN_SERVICE    ;24;bicimad             
434;Charleroi;-3.63219372;40.38191654;IN_SERVICE    ;24;bicimad             
506;Albarracín;-3.63251641;40.43397327;IN_SERVICE    ;24;bicimad             
505;Castillo de Uclés, 37;-3.62306578;40.4315255;IN_SERVICE    ;24;bicimad             
435;San Claudio;-3.63953994;40.38902883;IN_SERVICE    ;24;bicimad             
302;Ps. Dirección B;-3.703955;40.47024458;IN_SERVICE    ;24;bicimad             
463;Casalarreina, 18;-3.612318798;40.4093909;IN_SERVICE    ;24;bicimad             
464;Univ. Rey Juan Carlos;-3.61283416;40.40634029;IN_SERVICE    ;24;bicimad             
400;Metro Ciudad de los Ángeles;-3.69399661;40.36064659;IN_SERVICE    ;24;bicimad             
307;Metro Valdezarza;-3.71693008;40.46588016;IN_SERVICE    ;24;bicimad             
576;El Ferrol, 18;-3.70510525;40.47431313;IN_SERVICE    ;24;bicimad             
577;Monforte de Lemos;-3.70566914;40.47899993;IN_SERVICE    ;24;bicimad             
309;Ofelia Nieto;-3.708734;40.462051;IN_SERVICE    ;24;bicimad             
308;María Auxiliadora;-3.71346147;40.45772941;IN_SERVICE    ;24;bicimad             
510;Metro Avenida de Guadalajara;-3.61346199;40.42218968;IN_SERVICE    ;24;bicimad             
511;Aquitania 31;-3.61726728;40.41912347;IN_SERVICE    ;27;bicimad             
512;Semilla;-3.61537023;40.42667885;IN_SERVICE    ;24;bicimad             
513;Centro Deportivo Mpal. Pepu Hernández;-3.60645414;40.4271211;IN_SERVICE    ;27;bicimad             
514;María Sevilla Diago;-3.61095077;40.43283006;IN_SERVICE    ;24;bicimad             
515;Avenida de Hellin, 13;-3.61579967;40.43091667;IN_SERVICE    ;24;bicimad             
359;El Toboso;-3.7363397;40.3929901;IN_SERVICE    ;23;bicimad             
360;Ntra. Sra. Fátima;-3.7470882;40.3840155;IN_SERVICE    ;23;bicimad             
361;Metro Pan Bendito;-3.73266666;40.37734672;IN_SERVICE    ;23;bicimad             
441;Estación de tren de Santa Eugenia;-3.60948153;40.38600753;IN_SERVICE    ;24;bicimad             
442;Santa Eugenia;-3.60463;40.38305936;IN_SERVICE    ;27;bicimad             
443;Fuentespina, 33;-3.60724755;40.37941487;IN_SERVICE    ;24;bicimad             
362;Hilario Herranz Establos, 36;-3.726638;40.372839;IN_SERVICE    ;27;bicimad             
557;Metro Alameda de Osuna;-3.58815143;40.45746674;IN_SERVICE    ;24;bicimad             
290;Francisco Suárez;-3.67994416;40.46437817;IN_SERVICE    ;23;bicimad             
529;Lopez de Hoyos , 478;-3.649843;40.47175;IN_SERVICE    ;23;bicimad             
530;Metro Mar de Cristal;-3.63788349;40.4685745;IN_SERVICE    ;27;bicimad             
531;Metro Parque de Santa María;-3.6450741;40.4768782;IN_SERVICE    ;18;bicimad             
532;Metro San Lorenzo;-3.6395164;40.47490194;IN_SERVICE    ;24;bicimad             
533;San Luis, 23;-3.65511455;40.47148748;IN_SERVICE    ;23;bicimad             
106A;Plaza de Colón A;-3.687807;40.424924;IN_SERVICE    ;19;bicimad             
582;Isla Graciosa;-3.6862657;40.49262243;IN_SERVICE    ;24;bicimad             
583;Ángel Múgica;-3.68529048;40.48468297;IN_SERVICE    ;24;bicimad             
584;Metro Montecarmelo;-3.69603345;40.50501029;IN_SERVICE    ;24;bicimad             
585;Metro Fuencarral;-3.69374813;40.4954662;IN_SERVICE    ;24;bicimad             
586;Caldas Estrach;-3.6974725;40.4963916;IN_SERVICE    ;23;bicimad             
534;Mesena, 102;-3.66340634;40.46772408;IN_SERVICE    ;24;bicimad             
273;Delicias;-3.69091831;40.40381914;IN_SERVICE    ;19;bicimad             
587;Metro Paco de Lucía;-3.70865744;40.49892399;IN_SERVICE    ;27;bicimad             
588;Campo Calatrava;-3.69112254;40.50052161;IN_SERVICE    ;27;bicimad             
589;Monast. Silos;-3.70290315;40.50340494;IN_SERVICE    ;24;bicimad             
535;Metro Canillas;-3.634999;40.463575;IN_SERVICE    ;27;bicimad             
328;Cebreros, 97;-3.7521917;40.4032379;IN_SERVICE    ;23;bicimad             
329;Metro Laguna;-3.74445208;40.3988162;IN_SERVICE    ;23;bicimad             
330;Duquesa de Parcent;-3.7447281;40.39500224;IN_SERVICE    ;23;bicimad             
331;Valmojado;-3.75757186;40.39649629;IN_SERVICE    ;24;bicimad             
332;Los Yébenes, 159;-3.75181704;40.39302789;IN_SERVICE    ;23;bicimad             
363;Metro Oporto;-3.72987333;40.38745087;IN_SERVICE    ;23;bicimad             
364;Metro Opañel;-3.72378064;40.38550735;IN_SERVICE    ;23;bicimad             
536;Boj;-3.6180818;40.4560204;IN_SERVICE    ;23;bicimad             
537;Plaza López de la Plata;-3.62579439;40.45841466;IN_SERVICE    ;27;bicimad             
538;Haendel, 8;-3.62532131;40.46275082;IN_SERVICE    ;27;bicimad             
333;Illescas;-3.7562323;40.392175;IN_SERVICE    ;23;bicimad             
365;Palacio Vistalegre Arena;-3.73725908;40.38537202;IN_SERVICE    ;23;bicimad             
366;Metro Carabanchel;-3.744521;40.387737;IN_SERVICE    ;23;bicimad             
291;Plaza José María Soler;-3.66790332;40.45866532;IN_SERVICE    ;23;bicimad             
292;Centro Deportivo Municipal Pradillo;-3.6717937;40.44904126;IN_SERVICE    ;23;bicimad             
494;Metro Pinar de Chamartín;-3.666529;40.480694;IN_SERVICE    ;23;bicimad             
516;Juan Ignacio Luca Tena;-3.63110255;40.44796778;IN_SERVICE    ;27;bicimad             
368;Eugenia de Montijo;-3.74706068;40.3791024;IN_SERVICE    ;15;bicimad             
370;Avefría;-3.7308025;40.38386939;IN_SERVICE    ;23;bicimad             
590;Metro Arroyofresno;-3.72757227;40.49093014;IN_SERVICE    ;27;bicimad             
517;San Mariano;-3.61190481;40.44175279;IN_SERVICE    ;27;bicimad             
518;Tampico;-3.635345;40.444569;IN_SERVICE    ;23;bicimad             
371;Joaquin Turina, 49;-3.76182;40.372458;IN_SERVICE    ;27;bicimad             
372;Lonja de la Seda, 33;-3.76158263;40.36612215;IN_SERVICE    ;23;bicimad             
373;Metro La Peseta;-3.75787005;40.36277848;IN_SERVICE    ;23;bicimad             
374;Dinero;-3.7501466;40.3625707;IN_SERVICE    ;27;bicimad             
375;Calderilla, 4;-3.73851114;40.36521132;IN_SERVICE    ;27;bicimad             
591;Metro Mirasierra;-3.71622921;40.49108225;IN_SERVICE    ;19;bicimad             
592;Estación de tren de Pitis;-3.7249527;40.4956969;IN_SERVICE    ;27;bicimad             
376;Metro Carpetana;-3.7405438;40.39229225;IN_SERVICE    ;24;bicimad             
377;Metro Abrantes;-3.72783615;40.38091762;IN_SERVICE    ;23;bicimad             
539;Mota del Cuervo;-3.63135715;40.4648762;IN_SERVICE    ;24;bicimad             
334;Metro Campamento;-3.76815631;40.39497294;IN_SERVICE    ;24;bicimad             
335;Cardaño, 10;-3.77057541;40.39659757;IN_SERVICE    ;24;bicimad             
519;Troya, 11;-3.61191521;40.43699597;IN_SERVICE    ;24;bicimad             
378;Eugenia de Montijo, 83;-3.7509733;40.37562288;IN_SERVICE    ;24;bicimad             
379;Antonia Rodríguez Sacristán;-3.74765739;40.37313777;IN_SERVICE    ;24;bicimad             
495;Caleruega;-3.670476;40.478611;IN_SERVICE    ;24;bicimad             
593;Metro Avenida de la Ilustración;-3.71869067;40.48027409;IN_SERVICE    ;24;bicimad             
594;Pedro Rico, 49;-3.703918;40.48194;IN_SERVICE    ;24;bicimad             
595;Betanzos;-3.7132206;40.48178815;IN_SERVICE    ;24;bicimad             
596;Metro Lacoma;-3.7230043;40.4854829;IN_SERVICE    ;24;bicimad             
540;Estación de tren Fuente de la Mora;-3.6636484;40.4845596;IN_SERVICE    ;24;bicimad             
336;Calle Oliva de Plasencia, 1;-3.77915183;40.37850071;IN_SERVICE    ;24;bicimad             
337;Metro Aluche;-3.76048923;40.38614104;IN_SERVICE    ;18;bicimad             
338;Guareña;-3.765339104;40.38636234;IN_SERVICE    ;18;bicimad             
339;Estación de tren Las Águilas;-3.78061952;40.38132642;IN_SERVICE    ;24;bicimad             
597;Foresta, 8;-3.66777681;40.49853277;IN_SERVICE    ;23;bicimad             
445;C. Deportivo Mpal. Juan de Dios Román;-3.60503564;40.36334587;IN_SERVICE    ;27;bicimad             
599;Instalación Deportiva La Cabrera;-3.71920443;40.47223267;IN_SERVICE    ;27;bicimad             
343;Metro Aviación Española;-3.78339301;40.38358975;IN_SERVICE    ;23;bicimad             
344;Ocaña, 103;-3.75292035;40.38586273;IN_SERVICE    ;23;bicimad             
313;Juan XXIII, 24;-3.7169359;40.448084;IN_SERVICE    ;27;bicimad             
314;Av. Valladolid;-3.73068;40.42966;IN_SERVICE    ;27;bicimad             
315;Caroli;-3.784627;40.45862;IN_SERVICE    ;23;bicimad             
316;C. Deportivo Mpal. Ciudad De Los Poetas;-3.71995383;40.46439687;IN_SERVICE    ;19;bicimad             
317;Antonio Machado, 30;-3.71921712;40.46826955;IN_SERVICE    ;27;bicimad             
345;Fuente del Tiro;-3.7798001;40.38308791;IN_SERVICE    ;24;bicimad             
449;Metro Congosto;-3.61869106;40.37286701;IN_SERVICE    ;24;bicimad             
450;Camino de las Hormigueras, 161;-3.6370762;40.3762555;IN_SERVICE    ;24;bicimad             
294;Edificio Torres Blancas;-3.672339;40.440944;IN_SERVICE    ;24;bicimad             
604;Metro Las Tablas;-3.66955215;40.50910428;IN_SERVICE    ;23;bicimad             
348;José de Cadalso;-3.77024778;40.37959145;IN_SERVICE    ;27;bicimad             
438;Biblioteca Pública Luis Martín Santos;-3.6140607;40.3804482;IN_SERVICE    ;27;bicimad             
451; La Granja de San Ildefonso, 14;-3.62283116;40.36813427;IN_SERVICE    ;27;bicimad             
452;Las Suertes, 15;-3.6078539;40.3713613;IN_SERVICE    ;23;bicimad             
453;Metro La Gavia;-3.61253028;40.37043968;IN_SERVICE    ;27;bicimad             
454;Gran Vía del Sureste;-3.5897045;40.3631604;IN_SERVICE    ;27;bicimad             
267;Paseo de la Chopera;-3.700399665;40.395;IN_SERVICE    ;23;bicimad             
580;Metro Herrera Oria;-3.706089;40.483289;IN_SERVICE    ;23;bicimad             
150;Castellana;-3.6908;40.4491;IN_SERVICE    ;23;bicimad             
157;Plaza de Cuzco;-3.6894151;40.4591366;IN_SERVICE    ;23;bicimad             
395;Guetaria, 84B;-3.71569102;40.36916772;IN_SERVICE    ;24;bicimad             
548;Eduardo Mazón;-3.6154157;40.4521484;IN_SERVICE    ;23;bicimad             
293;Santa Rita;-3.6682882;40.4457928;IN_SERVICE    ;23;bicimad             
520;Niza;-3.60811578;40.4342806;IN_SERVICE    ;23;bicimad             
558;Biblioteca Pública Mpal. Gloria Fuertes;-3.593712;40.461137;IN_SERVICE    ;23;bicimad             
561;Plaza Nuestra Señora de Loreto;-3.585751;40.472048;IN_SERVICE    ;23;bicimad             
562;Tomillar;-3.58405573;40.46267435;IN_SERVICE    ;27;bicimad             
560;Playa de Zarauz;-3.5906847;40.4731404;IN_SERVICE    ;23;bicimad             
568;IFEMA A;-3.6178336;40.4632802;IN_SERVICE    ;27;bicimad             
405;Paseo Alberto Palacios, 42;-3.712903964;40.34492599;IN_SERVICE    ;23;bicimad             
401;Estación de tren de Villaverde Bajo;-3.683127;40.353285;IN_SERVICE    ;27;bicimad             
406;La Nave de Madrid;-3.6960817;40.3486;IN_SERVICE    ;23;bicimad             
403;Auñón, 16;-3.6775242;40.3504944;IN_SERVICE    ;23;bicimad             
280;Ps de los Melancólicos;-3.718569;40.401782;IN_SERVICE    ;23;bicimad             
367;Metro San Francisco;-3.73984;40.373972;IN_SERVICE    ;23;bicimad             
325;Ps. Jesuitas;-3.7305543;40.4106918;IN_SERVICE    ;23;bicimad             
578;Sierra de Atapuerca;-3.67042488;40.50292982;IN_SERVICE    ;23;bicimad             
446;C. Deportivo Mpal. Miguel Guillén Prim;-3.6236297;40.373826;IN_SERVICE    ;23;bicimad             
382 -Parque Eugenia de Montijo, 2;;-3.7545822;40.3783501;IN_SERVICE    ;24;bicimad             
410;Est. de tren de S. Cristóbal Industrial;-3.6992665;40.3325463;IN_SERVICE    ;24;bicimad             
319;Valdesangil;-3.7166729;40.4684218;IN_SERVICE    ;24;bicimad             
579;Maria Tubau;-3.671703587;40.51399231;IN_SERVICE    ;24;bicimad             
602;Monasterio Sobrado;-3.692837;40.5093225;IN_SERVICE    ;24;bicimad             
600;Centro Deportivo Municipal La Masó;-3.7149566;40.4825507;IN_SERVICE    ;24;bicimad             
566;Avenida de Logroño;-3.5815033;40.4703472;IN_SERVICE    ;24;bicimad             
565;Metro Barajas;-3.5838869;40.47563573;IN_SERVICE    ;24;bicimad             
467;Univ. Rey Juan Carlos;-3.6084888;40.4062361;IN_SERVICE    ;24;bicimad             
469;C. Deportivo Mpal Faustina Valladolid;-3.62299;40.40343;IN_SERVICE    ;24;bicimad             
470;Avenida Real;-3.6063672;40.4021519;IN_SERVICE    ;18;bicimad             
471;Molino Viejo;-3.60666;40.396301;IN_SERVICE    ;18;bicimad             
271;Amaltea-Meneses;-3.68317;40.394706;IN_SERVICE    ;24;bicimad             
466;Villablanca;-3.60783265;40.40894698;IN_SERVICE    ;23;bicimad             
275;Juan Antonio Vallejo-Nájera Botas, 25;-3.7082123;40.4020545;IN_SERVICE    ;23;bicimad             
475;Aurora Boreal;-3.603668;40.399236;IN_SERVICE    ;23;bicimad             
274;Estación Sur Méndez Álvaro A;-3.68134346;40.39675755;IN_SERVICE    ;23;bicimad             
605;Nuria;-3.704883;40.491644;IN_SERVICE    ;24;bicimad             
522;Metro Estadio Metropolitano;-3.60097542;40.43333298;IN_SERVICE    ;24;bicimad             
521;Metro Las Rosas;-3.6048181;40.423893;IN_SERVICE    ;24;bicimad             
508;Metro Canillejas;-3.609553;40.449095;IN_SERVICE    ;24;bicimad             
80A;Estación de Atocha A;-3.690538;40.407573;IN_SERVICE    ;23;bicimad             
80B;Estación de Atocha B;-3.6904748;40.4075211;IN_SERVICE    ;27;bicimad             
447;Adolfo Bioy Casares;-3.5981935;40.3668504;IN_SERVICE    ;27;bicimad             
412;Estación de tren de Puente de Alcocer;-3.7043083;40.3500291;IN_SERVICE    ;24;bicimad             
415;Diamante;-3.6877534;40.3532609;IN_SERVICE    ;24;bicimad             
413;Doctor Martín Arévalo;-3.707413;40.345928;IN_SERVICE    ;24;bicimad             
545;Zapatoca, 8;-3.63335803;40.47285235;IN_SERVICE    ;23;bicimad             
567;Plaza Mayor de Barajas;-3.5776537;40.4733252;IN_SERVICE    ;24;bicimad             
563;Soto Hidalgo;-3.5820745;40.4606465;IN_SERVICE    ;27;bicimad             
281;Reina Cristina;-3.6831862;40.4067247;IN_SERVICE    ;23;bicimad             
609;Metro Ronda de la Comunicación;-3.6626887;40.5157202;IN_SERVICE    ;23;bicimad             
408;Metro San Cristóbal;-3.692444;40.341725;IN_SERVICE    ;23;bicimad             
409;Eduardo Barreiros, 114;-3.7046436;40.3553495;IN_SERVICE    ;23;bicimad             
606;Fermín Caballero;-3.698485;40.487363;IN_SERVICE    ;23;bicimad             
349;Huerta de Castañeda 26;-3.742018821;40.40622096;IN_SERVICE    ;24;bicimad             
544;Gregorio Sánchez Herráez 14;-3.63657;40.477248;IN_SERVICE    ;23;bicimad             
551;Oña;-3.6658565;40.4891872;IN_SERVICE    ;23;bicimad             
552;Ana de Austria;-3.6531502;40.4994394;IN_SERVICE    ;27;bicimad             
542;Intercambiador de Valdebebas;-3.615709;40.483962;IN_SERVICE    ;23;bicimad             
320;Metro Lago;-3.7345247;40.4167792;IN_SERVICE    ;19;bicimad             
608;Estella;-3.6743568;40.4968198;IN_SERVICE    ;23;bicimad             
278;Paseo los Pontones;-3.7196;40.4040433;IN_SERVICE    ;23;bicimad             
289;Luis de Salazar;-3.6649258;40.4474166;IN_SERVICE    ;23;bicimad             
547;Rafaela Aparicio;-3.6312179;40.4792396;IN_SERVICE    ;27;bicimad             
402;Berrocal, 9;-3.67615;40.344115;IN_SERVICE    ;27;bicimad             
543;Tomas Redondo;-3.62913802;40.47178414;IN_SERVICE    ;23;bicimad             
277;Virgen del Puerto;-3.721178;40.411622;IN_SERVICE    ;15;bicimad             
272;Tejo;-3.679186;40.39663;IN_SERVICE    ;23;bicimad             
282;Parque Retiro;-3.6787796;40.4181327;IN_SERVICE    ;23;bicimad             
1;Metro Sol;-3.7054098;40.416465;IN_SERVICE    ;23;bicimad             
263;Gran Vía de San Francisco;-3.712793282;40.40833881;IN_SERVICE    ;23;bicimad             
559;Calle Babilonia, 19;-3.5882347;40.4675299;IN_SERVICE    ;23;bicimad             
581;Metro Peñagrande;-3.7163093;40.4764797;IN_SERVICE    ;24;bicimad             
598;Hospital Ramón y Cajal;-3.6923396;40.4858012;IN_SERVICE    ;24;bicimad             
341;Escalona;-3.76182259;40.39834576;IN_SERVICE    ;27;bicimad             
346;Metro Empalme;-3.7664844;40.3907438;IN_SERVICE    ;24;bicimad             
347;Est. tren Mtra Justa Freire-Poli Aluche;-3.768603;40.383554;IN_SERVICE    ;24;bicimad             
528;Albelda;-3.6573666;40.4494225;IN_SERVICE    ;24;bicimad             
312;Metro Batán;-3.7528559;40.4077495;IN_SERVICE    ;27;bicimad             
321;Metro Casa de Campo;-3.761051;40.40316;IN_SERVICE    ;27;bicimad             
310;Estación de tren de Aravaca;-3.7845536;40.4490509;IN_SERVICE    ;23;bicimad             
311;C. Universitaria;-3.733574;40.448553;IN_SERVICE    ;27;bicimad             
283;Museo Nacional del Prado;-3.6919057;40.4152082;IN_SERVICE    ;23;bicimad             
564;IFEMA B;-3.613867;40.463861;IN_SERVICE    ;23;bicimad             
468;Caños de San Pedro;-3.601922;40.403472;IN_SERVICE    ;23;bicimad             
465;Cordel de Pavones;-3.619645;40.397375;IN_SERVICE    ;24;bicimad             
414;Metro Villaverde Bajo-Cruce;-3.692163;40.350985;IN_SERVICE    ;24;bicimad             
380;Oca;-3.7335492;40.3894333;IN_SERVICE    ;24;bicimad             
411;Estación de tren de Villaverde Alto;-3.7118183;40.3417533;IN_SERVICE    ;18;bicimad             
354;Jacinto Verdaguer;-3.716052612;40.39593855;IN_SERVICE    ;24;bicimad             
318;C. Deportivo Mpal. José María Cagigal;-3.737027647;40.43205131;IN_SERVICE    ;24;bicimad             
549;Francisco Pi y Maragall;-3.6503544;40.4866354;IN_SERVICE    ;19;bicimad             
279;Paseo de los Melancólicos, 1;-3.7184816;40.4104448;IN_SERVICE    ;23;bicimad             
407;Carmen de Burgos, 4;-3.6847883;40.3575459;IN_SERVICE    ;23;bicimad             
276;Paseo de las Yeserías, 15;-3.7099166;40.39900539;IN_SERVICE    ;23;bicimad             
340;Illescas;-3.7656976;40.3970983;IN_SERVICE    ;27;bicimad             
342;Osa de la Vega;-3.773381;40.374979;IN_SERVICE    ;23;bicimad             
381;Alfredo Aleix;-3.7553916;40.3684767;IN_SERVICE    ;24;bicimad             
444;Valderrebollo, 18;-3.6276352;40.3743481;IN_SERVICE    ;23;bicimad             
448;Metro Las Suertes;-3.599352;40.363376;IN_SERVICE    ;27;bicimad             
472;Metro Valdebernardo;-3.6211485;40.3987974;IN_SERVICE    ;27;bicimad             
473;Villablanca;-3.59888007;40.40500033;IN_SERVICE    ;27;bicimad             
474;Estación de tren de Vicálvaro;-3.596875;40.402255;IN_SERVICE    ;27;bicimad             
541;Metro Pinar del Rey;-3.6468591;40.4682706;IN_SERVICE    ;23;bicimad             
546;Andorra;-3.6467519;40.4628976;IN_SERVICE    ;23;bicimad             
550;Príncipe Carlos, 54;-3.656674;40.4941108;IN_SERVICE    ;23;bicimad             
553;María Portugal;-3.658921;40.499909;IN_SERVICE    ;23;bicimad             
601;Estación de tren de Fuencarral;-3.6824687;40.5015588;IN_SERVICE    ;24;bicimad             
603;Castiello de Jaca, 14;-3.6782027;40.5091982;IN_SERVICE    ;23;bicimad             
607;Metro Ligero;-3.6641571;40.5051915;IN_SERVICE    ;27;bicimad             
610;Bardegueral;-3.7719097;40.4501721;IN_SERVICE    ;24;bicimad             
237;Acueducto de Amaniel;-3.7102736;40.4516819;IN_SERVICE    ;24;bicimad             
262;María de las Mercedes de Borbón B;-3.620114;40.4928683;IN_SERVICE    ;23;bicimad             
611;María de las Mercedes de Borbón A;-3.612106853;40.4909083;IN_SERVICE    ;23;bicimad             
176;Plaza de la Beata María Ana de Jesús;-3.6939412;40.3941856;IN_SERVICE    ;23;bicimad             
630;Calle de Febrero 4;-3.573031;40.446868;IN_SERVICE    ;23;bicimad             
629;Avda de Fermina Sevillano 23;-3.568829;40.44477;IN_SERVICE    ;23;bicimad             
620;Calle Cazorla 79;-3.665886;40.376297;IN_SERVICE    ;23;bicimad             
621;Calle Montiel 27;-3.672609;40.381382;IN_SERVICE    ;23;bicimad             
622;Calle Sierra de Albarracin 2;-3.671961;40.386022;IN_SERVICE    ;23;bicimad             
617;Calle Eduardo Barreiros;-3.70238;40.358866;IN_SERVICE    ;23;bicimad             
626;Avenida Victoria Kent 9;-3.564012;40.401326;IN_SERVICE    ;23;bicimad             
627;Alcalde Andrés Madrid Dávila 92;-3.548534;40.398303;IN_SERVICE    ;23;bicimad             
624 ;Avenida Blas de Lezo 33;-3.553002;40.407067;IN_SERVICE    ;23;bicimad             
625;Avenida de Miguel Delibes 49;-3.560344;40.405505;IN_SERVICE    ;23;bicimad             
612;Calle Rosalia de Castro 1;-3.734639;40.480258;IN_SERVICE    ;23;bicimad             
613;Facultad de informática;-3.734813;40.453109;IN_SERVICE    ;23;bicimad             
615;Avenida Juan de Andrés 21;-3.722789;40.468732;IN_SERVICE    ;23;bicimad             
616;Alcalde Martín de Alzaga;-3.717195;40.462899;IN_SERVICE    ;23;bicimad             
628 ;Calle Arcaute 13;-3.576652;40.44358;IN_SERVICE    ;23;bicimad             
619;Cooperativa Electrica 13;-3.659633;40.374387;IN_SERVICE    ;23;bicimad             
623 ; Ronda del Sur, esq Santa Rafaela;-3.673105;40.37773;IN_SERVICE    ;23;bicimad             
614;Biblioteca central de la UNED;-3.7344823;40.4356759;IN_SERVICE    ;23;bicimad             
618;Calle Paterna 55;-3.68482;40.340613;IN_SERVICE    ;19;bicimad             
632;Avda. Campus Sur, 11;-3.63128545;40.38616403;IN_SERVICE    ;23;bicimad             
