fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241211|01001|0-25|hombre|0|138.936
20241211|01001|0-25|hombre|2|116.724
20241211|01001|0-25|hombre|2+|177.193
20241211|01001|0-25|mujer|0|87.847
20241211|01001|0-25|mujer|2|97.564
20241211|01001|0-25|mujer|2+|199.800
20241211|01001|25-45|hombre|0|90.881
20241211|01001|25-45|hombre|2|55.650
20241211|01001|25-45|hombre|2+|165.225
20241211|01001|25-45|mujer|0|74.493
20241211|01001|25-45|mujer|2|80.318
20241211|01001|25-45|mujer|2+|152.375
20241211|01001|45-65|hombre|0|145.703
20241211|01001|45-65|hombre|2|134.715
20241211|01001|45-65|hombre|2+|242.934
20241211|01001|45-65|mujer|0|118.737
20241211|01001|45-65|mujer|2|128.622
20241211|01001|45-65|mujer|2+|248.773
20241211|01001|65-100|hombre|0|50.342
20241211|01001|65-100|hombre|2|54.393
20241211|01001|65-100|hombre|2+|79.467
20241211|01001|65-100|mujer|0|96.424
20241211|01001|65-100|mujer|2|46.415
20241211|01001|65-100|mujer|2+|70.391
20241211|01002|0-25|hombre|0|297.270
20241211|01002|0-25|hombre|1|45.829
20241211|01002|0-25|hombre|2|332.780
20241211|01002|0-25|hombre|2+|638.007
20241211|01002|0-25|mujer|0|154.375
20241211|01002|0-25|mujer|1|64.703
20241211|01002|0-25|mujer|2|295.464
20241211|01002|0-25|mujer|2+|588.303
20241211|01002|25-45|hombre|0|236.220
20241211|01002|25-45|hombre|1|54.852
20241211|01002|25-45|hombre|2|244.182
20241211|01002|25-45|hombre|2+|613.709
20241211|01002|25-45|mujer|0|193.018
20241211|01002|25-45|mujer|1|56.267
20241211|01002|25-45|mujer|2|298.481
20241211|01002|25-45|mujer|2+|550.846
20241211|01002|45-65|hombre|0|322.809
20241211|01002|45-65|hombre|1|59.230
20241211|01002|45-65|hombre|2|373.600
20241211|01002|45-65|hombre|2+|785.187
20241211|01002|45-65|mujer|0|344.000
20241211|01002|45-65|mujer|1|55.085
20241211|01002|45-65|mujer|2|443.326
20241211|01002|45-65|mujer|2+|740.761
20241211|01002|65-100|hombre|0|294.998
20241211|01002|65-100|hombre|1|56.753
20241211|01002|65-100|hombre|2|323.751
20241211|01002|65-100|hombre|2+|480.939
20241211|01002|65-100|mujer|0|313.588
20241211|01002|65-100|mujer|1|50.328
20241211|01002|65-100|mujer|2|312.833
20241211|01002|65-100|mujer|2+|600.641
20241211|01004_AM|0-25|hombre|0|108.484
20241211|01004_AM|0-25|hombre|2|130.027
20241211|01004_AM|0-25|hombre|2+|150.595
20241211|01004_AM|0-25|mujer|0|159.862
20241211|01004_AM|0-25|mujer|2|75.706
20241211|01004_AM|0-25|mujer|2+|118.340
20241211|01004_AM|25-45|hombre|0|106.985
20241211|01004_AM|25-45|hombre|2|80.710
20241211|01004_AM|25-45|hombre|2+|146.672
20241211|01004_AM|25-45|mujer|0|70.786
20241211|01004_AM|25-45|mujer|2|99.512
20241211|01004_AM|25-45|mujer|2+|155.040
20241211|01004_AM|45-65|hombre|0|159.108
20241211|01004_AM|45-65|hombre|2|124.384
20241211|01004_AM|45-65|hombre|2+|229.151
20241211|01004_AM|45-65|mujer|0|173.062
20241211|01004_AM|45-65|mujer|2|130.367
20241211|01004_AM|45-65|mujer|2+|213.424
20241211|01004_AM|65-100|hombre|0|98.357
20241211|01004_AM|65-100|hombre|2|71.480
20241211|01004_AM|65-100|hombre|2+|77.337
20241211|01004_AM|65-100|mujer|0|94.165
20241211|01004_AM|65-100|mujer|2|59.121
20241211|01004_AM|65-100|mujer|2+|122.579
20241211|01009_AM|0-25|hombre|0|147.065
20241211|01009_AM|0-25|hombre|2|113.184
20241211|01009_AM|0-25|hombre|2+|216.484
20241211|01009_AM|0-25|mujer|0|128.961
20241211|01009_AM|0-25|mujer|1|10.137
20241211|01009_AM|0-25|mujer|2|122.088
20241211|01009_AM|0-25|mujer|2+|297.757
20241211|01009_AM|25-45|hombre|0|98.272
20241211|01009_AM|25-45|hombre|2|143.088
20241211|01009_AM|25-45|hombre|2+|293.934
