fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241213|01001|0-25|hombre|0|133.144
20241213|01001|0-25|hombre|2|103.521
20241213|01001|0-25|hombre|2+|180.379
20241213|01001|0-25|mujer|0|69.171
20241213|01001|0-25|mujer|1|15.933
20241213|01001|0-25|mujer|2|106.512
20241213|01001|0-25|mujer|2+|197.162
20241213|01001|25-45|hombre|0|83.872
20241213|01001|25-45|hombre|2|65.228
20241213|01001|25-45|hombre|2+|172.300
20241213|01001|25-45|mujer|0|74.820
20241213|01001|25-45|mujer|2|67.088
20241213|01001|25-45|mujer|2+|189.005
20241213|01001|45-65|hombre|0|112.593
20241213|01001|45-65|hombre|2|124.524
20241213|01001|45-65|hombre|2+|279.205
20241213|01001|45-65|mujer|0|107.948
20241213|01001|45-65|mujer|2|106.747
20241213|01001|45-65|mujer|2+|282.095
20241213|01001|65-100|hombre|0|56.440
20241213|01001|65-100|hombre|2|36.977
20241213|01001|65-100|hombre|2+|96.377
20241213|01001|65-100|mujer|0|87.345
20241213|01001|65-100|mujer|2|31.250
20241213|01001|65-100|mujer|2+|64.418
20241213|01002|0-25|hombre|0|294.786
20241213|01002|0-25|hombre|1|44.496
20241213|01002|0-25|hombre|2|330.948
20241213|01002|0-25|hombre|2+|615.713
20241213|01002|0-25|mujer|0|180.472
20241213|01002|0-25|mujer|1|67.866
20241213|01002|0-25|mujer|2|312.986
20241213|01002|0-25|mujer|2+|544.815
20241213|01002|25-45|hombre|0|246.998
20241213|01002|25-45|hombre|1|37.299
20241213|01002|25-45|hombre|2|166.753
20241213|01002|25-45|hombre|2+|686.052
20241213|01002|25-45|mujer|0|229.996
20241213|01002|25-45|mujer|1|59.072
20241213|01002|25-45|mujer|2|285.924
20241213|01002|25-45|mujer|2+|592.261
20241213|01002|45-65|hombre|0|350.844
20241213|01002|45-65|hombre|1|84.574
20241213|01002|45-65|hombre|2|307.718
20241213|01002|45-65|hombre|2+|827.481
20241213|01002|45-65|mujer|0|372.535
20241213|01002|45-65|mujer|1|69.967
20241213|01002|45-65|mujer|2|371.587
20241213|01002|45-65|mujer|2+|770.107
20241213|01002|65-100|hombre|0|321.255
20241213|01002|65-100|hombre|1|44.376
20241213|01002|65-100|hombre|2|220.198
20241213|01002|65-100|hombre|2+|561.842
20241213|01002|65-100|mujer|0|351.111
20241213|01002|65-100|mujer|1|87.228
20241213|01002|65-100|mujer|2|320.863
