fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241008|01001|0-25|hombre|0|109.403
20241008|01001|0-25|hombre|2|143.243
20241008|01001|0-25|hombre|2+|215.892
20241008|01001|0-25|mujer|0|113.604
20241008|01001|0-25|mujer|2|92.974
20241008|01001|0-25|mujer|2+|198.961
20241008|01001|25-45|hombre|0|74.696
20241008|01001|25-45|hombre|2|77.770
20241008|01001|25-45|hombre|2+|155.905
20241008|01001|25-45|mujer|0|90.283
20241008|01001|25-45|mujer|2|57.930
20241008|01001|25-45|mujer|2+|164.727
20241008|01001|45-65|hombre|0|87.428
20241008|01001|45-65|hombre|1|20.482
20241008|01001|45-65|hombre|2|163.249
20241008|01001|45-65|hombre|2+|262.928
20241008|01001|45-65|mujer|0|83.161
20241008|01001|45-65|mujer|2|146.744
20241008|01001|45-65|mujer|2+|254.826
20241008|01001|65-100|hombre|0|68.306
20241008|01001|65-100|hombre|2|36.060
20241008|01001|65-100|hombre|2+|103.381
20241008|01001|65-100|mujer|0|72.928
20241008|01001|65-100|mujer|2|47.596
20241008|01001|65-100|mujer|2+|82.716
20241008|01002|0-25|hombre|0|303.290
20241008|01002|0-25|hombre|1|32.808
20241008|01002|0-25|hombre|2|328.367
20241008|01002|0-25|hombre|2+|609.778
20241008|01002|0-25|mujer|0|265.687
20241008|01002|0-25|mujer|1|41.698
20241008|01002|0-25|mujer|2|289.470
20241008|01002|0-25|mujer|2+|518.729
20241008|01002|25-45|hombre|0|213.737
20241008|01002|25-45|hombre|1|35.214
20241008|01002|25-45|hombre|2|302.363
20241008|01002|25-45|hombre|2+|623.636
20241008|01002|25-45|mujer|0|206.928
20241008|01002|25-45|mujer|1|32.967
20241008|01002|25-45|mujer|2|305.652
20241008|01002|25-45|mujer|2+|572.335
20241008|01002|45-65|hombre|0|309.872
20241008|01002|45-65|hombre|1|57.852
20241008|01002|45-65|hombre|2|386.774
20241008|01002|45-65|hombre|2+|766.988
20241008|01002|45-65|mujer|0|331.670
20241008|01002|45-65|mujer|1|60.150
20241008|01002|45-65|mujer|2|407.157
20241008|01002|45-65|mujer|2+|749.044
20241008|01002|65-100|hombre|0|315.208
20241008|01002|65-100|hombre|1|59.073
20241008|01002|65-100|hombre|2|247.511
20241008|01002|65-100|hombre|2+|461.282
20241008|01002|65-100|mujer|0|310.108
20241008|01002|65-100|mujer|1|48.036
20241008|01002|65-100|mujer|2|332.510
20241008|01002|65-100|mujer|2+|616.656
20241008|01004_AM|0-25|hombre|0|115.957
20241008|01004_AM|0-25|hombre|2|130.720
20241008|01004_AM|0-25|hombre|2+|147.162
20241008|01004_AM|0-25|mujer|0|122.884
20241008|01004_AM|0-25|mujer|1|13.373
20241008|01004_AM|0-25|mujer|2|72.533
20241008|01004_AM|0-25|mujer|2+|145.068
20241008|01004_AM|25-45|hombre|0|97.225
20241008|01004_AM|25-45|hombre|1|10.813
20241008|01004_AM|25-45|hombre|2|79.058
20241008|01004_AM|25-45|hombre|2+|145.206
20241008|01004_AM|25-45|mujer|0|90.213
20241008|01004_AM|25-45|mujer|2|96.173
20241008|01004_AM|25-45|mujer|2+|151.711
20241008|01004_AM|45-65|hombre|0|148.017
20241008|01004_AM|45-65|hombre|1|13.738
20241008|01004_AM|45-65|hombre|2|143.054
20241008|01004_AM|45-65|hombre|2+|205.197
20241008|01004_AM|45-65|mujer|0|174.446
20241008|01004_AM|45-65|mujer|2|157.780
20241008|01004_AM|45-65|mujer|2+|158.631
20241008|01004_AM|65-100|hombre|0|89.705
20241008|01004_AM|65-100|hombre|2|69.829
20241008|01004_AM|65-100|hombre|2+|95.088
20241008|01004_AM|65-100|mujer|0|132.238
20241008|01004_AM|65-100|mujer|2|65.875
20241008|01004_AM|65-100|mujer|2+|89.804
20241008|01009_AM|0-25|hombre|0|155.798
20241008|01009_AM|0-25|hombre|1|14.870
20241008|01009_AM|0-25|hombre|2|136.682
20241008|01009_AM|0-25|hombre|2+|260.942
20241008|01009_AM|0-25|mujer|0|138.139
20241008|01009_AM|0-25|mujer|1|32.637
20241008|01009_AM|0-25|mujer|2|131.306
20241008|01009_AM|0-25|mujer|2+|257.985
20241008|01009_AM|25-45|hombre|0|122.736
20241008|01009_AM|25-45|hombre|1|28.406
20241008|01009_AM|25-45|hombre|2|137.104
20241008|01009_AM|25-45|hombre|2+|328.953
20241008|01009_AM|25-45|mujer|0|95.534
20241008|01009_AM|25-45|mujer|1|15.733
20241008|01009_AM|25-45|mujer|2|104.230
20241008|01009_AM|25-45|mujer|2+|210.898
20241008|01009_AM|45-65|hombre|0|238.214
20241008|01009_AM|45-65|hombre|1|30.097
20241008|01009_AM|45-65|hombre|2|246.487
20241008|01009_AM|45-65|hombre|2+|451.219
20241008|01009_AM|45-65|mujer|0|206.102
20241008|01009_AM|45-65|mujer|1|35.670
20241008|01009_AM|45-65|mujer|2|218.726
20241008|01009_AM|45-65|mujer|2+|437.929
20241008|01009_AM|65-100|hombre|0|168.839
20241008|01009_AM|65-100|hombre|1|24.702
20241008|01009_AM|65-100|hombre|2|146.296
20241008|01009_AM|65-100|hombre|2+|171.106
20241008|01009_AM|65-100|mujer|0|162.307
20241008|01009_AM|65-100|mujer|1|27.614
20241008|01009_AM|65-100|mujer|2|126.080
20241008|01009_AM|65-100|mujer|2+|257.010
20241008|01010|0-25|hombre|0|86.457
20241008|01010|0-25|hombre|2|112.082
20241008|01010|0-25|hombre|2+|167.113
20241008|01010|0-25|mujer|0|70.591
20241008|01010|0-25|mujer|2|98.058
20241008|01010|0-25|mujer|2+|190.447
20241008|01010|25-45|hombre|0|51.277
20241008|01010|25-45|hombre|2|84.692
20241008|01010|25-45|hombre|2+|149.506
20241008|01010|25-45|mujer|0|52.935
20241008|01010|25-45|mujer|2|69.340
20241008|01010|25-45|mujer|2+|165.470
20241008|01010|45-65|hombre|0|93.926
20241008|01010|45-65|hombre|2|131.620
20241008|01010|45-65|hombre|2+|302.590
20241008|01010|45-65|mujer|0|107.064
20241008|01010|45-65|mujer|2|106.478
20241008|01010|45-65|mujer|2+|301.845
20241008|01010|65-100|hombre|0|78.008
20241008|01010|65-100|hombre|2|77.521
20241008|01010|65-100|hombre|2+|125.809
20241008|01010|65-100|mujer|0|58.477
20241008|01010|65-100|mujer|2|84.602
20241008|01010|65-100|mujer|2+|128.058
20241008|01017_AM|0-25|hombre|0|202.190
20241008|01017_AM|0-25|hombre|1|40.104
20241008|01017_AM|0-25|hombre|2|139.363
20241008|01017_AM|0-25|hombre|2+|174.753
20241008|01017_AM|0-25|mujer|0|148.199
20241008|01017_AM|0-25|mujer|1|12.375
20241008|01017_AM|0-25|mujer|2|67.210
20241008|01017_AM|0-25|mujer|2+|195.048
20241008|01017_AM|25-45|hombre|0|163.255
20241008|01017_AM|25-45|hombre|2|119.059
20241008|01017_AM|25-45|hombre|2+|194.529
20241008|01017_AM|25-45|mujer|0|123.585
20241008|01017_AM|25-45|mujer|2|96.421
20241008|01017_AM|25-45|mujer|2+|210.222
20241008|01017_AM|45-65|hombre|0|262.641
20241008|01017_AM|45-65|hombre|1|20.099
20241008|01017_AM|45-65|hombre|2|204.406
20241008|01017_AM|45-65|hombre|2+|273.986
20241008|01017_AM|45-65|mujer|0|221.511
20241008|01017_AM|45-65|mujer|1|20.955
20241008|01017_AM|45-65|mujer|2|168.513
20241008|01017_AM|45-65|mujer|2+|278.386
20241008|01017_AM|65-100|hombre|0|211.473
20241008|01017_AM|65-100|hombre|1|16.355
20241008|01017_AM|65-100|hombre|2|109.127
20241008|01017_AM|65-100|hombre|2+|210.721
20241008|01017_AM|65-100|mujer|0|251.284
20241008|01017_AM|65-100|mujer|1|27.107
20241008|01017_AM|65-100|mujer|2|109.410
20241008|01017_AM|65-100|mujer|2+|192.676
20241008|01028_AM|0-25|hombre|0|278.910
20241008|01028_AM|0-25|hombre|1|46.521
20241008|01028_AM|0-25|hombre|2|196.939
20241008|01028_AM|0-25|hombre|2+|370.229
20241008|01028_AM|0-25|mujer|0|205.774
20241008|01028_AM|0-25|mujer|1|31.847
20241008|01028_AM|0-25|mujer|2|164.319
20241008|01028_AM|0-25|mujer|2+|377.541
20241008|01028_AM|25-45|hombre|0|310.126
20241008|01028_AM|25-45|hombre|1|32.787
20241008|01028_AM|25-45|hombre|2|172.607
20241008|01028_AM|25-45|hombre|2+|439.428
20241008|01028_AM|25-45|mujer|0|207.958
20241008|01028_AM|25-45|mujer|1|43.513
20241008|01028_AM|25-45|mujer|2|196.298
20241008|01028_AM|25-45|mujer|2+|367.683
20241008|01028_AM|45-65|hombre|0|380.872
20241008|01028_AM|45-65|hombre|1|21.671
20241008|01028_AM|45-65|hombre|2|249.972
20241008|01028_AM|45-65|hombre|2+|691.700
20241008|01028_AM|45-65|mujer|0|267.023
20241008|01028_AM|45-65|mujer|1|35.372
20241008|01028_AM|45-65|mujer|2|176.503
20241008|01028_AM|45-65|mujer|2+|563.601
20241008|01028_AM|65-100|hombre|0|315.503
20241008|01028_AM|65-100|hombre|1|24.280
20241008|01028_AM|65-100|hombre|2|201.529
20241008|01028_AM|65-100|hombre|2+|381.189
20241008|01028_AM|65-100|mujer|0|336.698
20241008|01028_AM|65-100|mujer|1|32.346
20241008|01028_AM|65-100|mujer|2|214.621
20241008|01028_AM|65-100|mujer|2+|356.854
20241008|01036|0-25|hombre|0|547.333
20241008|01036|0-25|hombre|1|28.810
20241008|01036|0-25|hombre|2|457.845
20241008|01036|0-25|hombre|2+|847.033
20241008|01036|0-25|mujer|0|490.766
20241008|01036|0-25|mujer|1|61.094
20241008|01036|0-25|mujer|2|475.865
20241008|01036|0-25|mujer|2+|764.775
20241008|01036|25-45|hombre|0|399.310
20241008|01036|25-45|hombre|1|62.569
20241008|01036|25-45|hombre|2|485.418
20241008|01036|25-45|hombre|2+|814.075
20241008|01036|25-45|mujer|0|389.415
20241008|01036|25-45|mujer|1|49.691
20241008|01036|25-45|mujer|2|531.308
20241008|01036|25-45|mujer|2+|898.003
20241008|01036|45-65|hombre|0|658.984
20241008|01036|45-65|hombre|1|63.989
20241008|01036|45-65|hombre|2|685.774
20241008|01036|45-65|hombre|2+|1383.351
20241008|01036|45-65|mujer|0|633.211
20241008|01036|45-65|mujer|1|82.799
20241008|01036|45-65|mujer|2|726.949
20241008|01036|45-65|mujer|2+|1293.449
20241008|01036|65-100|hombre|0|658.764
20241008|01036|65-100|hombre|1|54.432
20241008|01036|65-100|hombre|2|488.013
20241008|01036|65-100|hombre|2+|816.301
20241008|01036|65-100|mujer|0|767.841
20241008|01036|65-100|mujer|1|67.056
20241008|01036|65-100|mujer|2|741.285
20241008|01036|65-100|mujer|2+|1029.088
20241008|01043|0-25|hombre|0|157.243
20241008|01043|0-25|hombre|2|106.320
20241008|01043|0-25|hombre|2+|254.977
20241008|01043|0-25|mujer|0|150.819
20241008|01043|0-25|mujer|1|12.371
20241008|01043|0-25|mujer|2|94.311
20241008|01043|0-25|mujer|2+|243.458
20241008|01043|25-45|hombre|0|82.876
20241008|01043|25-45|hombre|2|53.631
20241008|01043|25-45|hombre|2+|251.948
20241008|01043|25-45|mujer|0|94.009
20241008|01043|25-45|mujer|2|80.764
20241008|01043|25-45|mujer|2+|208.283
20241008|01043|45-65|hombre|0|175.446
20241008|01043|45-65|hombre|2|118.556
20241008|01043|45-65|hombre|2+|311.302
20241008|01043|45-65|mujer|0|130.110
20241008|01043|45-65|mujer|2|106.076
20241008|01043|45-65|mujer|2+|244.921
20241008|01043|65-100|hombre|0|82.496
20241008|01043|65-100|hombre|2|68.076
20241008|01043|65-100|hombre|2+|98.967
20241008|01043|65-100|mujer|0|122.014
20241008|01043|65-100|mujer|1|10.107
20241008|01043|65-100|mujer|2|76.062
20241008|01043|65-100|mujer|2+|126.642
20241008|01047_AM|0-25|hombre|0|113.960
20241008|01047_AM|0-25|hombre|2|86.080
20241008|01047_AM|0-25|hombre|2+|235.661
20241008|01047_AM|0-25|mujer|0|80.886
20241008|01047_AM|0-25|mujer|2|88.814
20241008|01047_AM|0-25|mujer|2+|201.839
20241008|01047_AM|25-45|hombre|0|79.442
20241008|01047_AM|25-45|hombre|1|11.478
20241008|01047_AM|25-45|hombre|2|95.913
20241008|01047_AM|25-45|hombre|2+|275.274
20241008|01047_AM|25-45|mujer|0|79.167
20241008|01047_AM|25-45|mujer|2|103.769
20241008|01047_AM|25-45|mujer|2+|219.567
20241008|01047_AM|45-65|hombre|0|147.888
20241008|01047_AM|45-65|hombre|1|19.203
20241008|01047_AM|45-65|hombre|2|163.133
20241008|01047_AM|45-65|hombre|2+|452.539
20241008|01047_AM|45-65|mujer|0|119.804
20241008|01047_AM|45-65|mujer|2|114.439
20241008|01047_AM|45-65|mujer|2+|333.661
20241008|01047_AM|65-100|hombre|0|208.141
20241008|01047_AM|65-100|hombre|1|15.184
20241008|01047_AM|65-100|hombre|2|74.328
20241008|01047_AM|65-100|hombre|2+|175.515
20241008|01047_AM|65-100|mujer|0|158.367
20241008|01047_AM|65-100|mujer|1|13.600
20241008|01047_AM|65-100|mujer|2|66.485
20241008|01047_AM|65-100|mujer|2+|200.126
20241008|01051|0-25|hombre|0|293.708
20241008|01051|0-25|hombre|1|44.936
20241008|01051|0-25|hombre|2|220.451
20241008|01051|0-25|hombre|2+|154.090
20241008|01051|0-25|mujer|0|380.615
20241008|01051|0-25|mujer|1|43.090
20241008|01051|0-25|mujer|2|142.686
20241008|01051|0-25|mujer|2+|161.634
20241008|01051|25-45|hombre|0|366.760
20241008|01051|25-45|hombre|1|37.863
20241008|01051|25-45|hombre|2|150.281
20241008|01051|25-45|hombre|2+|153.335
20241008|01051|25-45|mujer|0|276.865
20241008|01051|25-45|mujer|1|50.810
20241008|01051|25-45|mujer|2|132.588
20241008|01051|25-45|mujer|2+|133.528
20241008|01051|45-65|hombre|0|385.960
20241008|01051|45-65|hombre|1|33.987
20241008|01051|45-65|hombre|2|194.712
20241008|01051|45-65|hombre|2+|192.696
20241008|01051|45-65|mujer|0|356.321
20241008|01051|45-65|mujer|1|32.886
20241008|01051|45-65|mujer|2|215.099
20241008|01051|45-65|mujer|2+|157.577
20241008|01051|65-100|hombre|0|265.232
20241008|01051|65-100|hombre|1|30.684
20241008|01051|65-100|hombre|2|83.567
20241008|01051|65-100|hombre|2+|82.323
20241008|01051|65-100|mujer|0|207.663
20241008|01051|65-100|mujer|1|13.778
20241008|01051|65-100|mujer|2|165.100
20241008|01051|65-100|mujer|2+|145.517
20241008|01054_AM|0-25|hombre|0|80.818
20241008|01054_AM|0-25|hombre|2|55.987
20241008|01054_AM|0-25|hombre|2+|193.207
20241008|01054_AM|0-25|mujer|0|57.774
20241008|01054_AM|0-25|mujer|2|54.500
20241008|01054_AM|0-25|mujer|2+|146.778
20241008|01054_AM|25-45|hombre|0|91.970
20241008|01054_AM|25-45|hombre|2|80.792
20241008|01054_AM|25-45|hombre|2+|172.982
20241008|01054_AM|25-45|mujer|0|51.515
20241008|01054_AM|25-45|mujer|2|74.754
20241008|01054_AM|25-45|mujer|2+|156.075
20241008|01054_AM|45-65|hombre|0|104.668
20241008|01054_AM|45-65|hombre|2|130.207
20241008|01054_AM|45-65|hombre|2+|304.337
20241008|01054_AM|45-65|mujer|0|108.495
20241008|01054_AM|45-65|mujer|2|100.155
20241008|01054_AM|45-65|mujer|2+|203.605
20241008|01054_AM|65-100|hombre|0|74.475
20241008|01054_AM|65-100|hombre|1|12.795
20241008|01054_AM|65-100|hombre|2|54.169
20241008|01054_AM|65-100|hombre|2+|150.239
20241008|01054_AM|65-100|mujer|0|78.598
20241008|01054_AM|65-100|mujer|2|33.791
20241008|01054_AM|65-100|mujer|2+|112.189
20241008|01058_AM|0-25|hombre|0|112.718
20241008|01058_AM|0-25|hombre|2|117.282
20241008|01058_AM|0-25|hombre|2+|323.098
20241008|01058_AM|0-25|mujer|0|97.515
20241008|01058_AM|0-25|mujer|1|10.091
20241008|01058_AM|0-25|mujer|2|124.489
20241008|01058_AM|0-25|mujer|2+|291.904
20241008|01058_AM|25-45|hombre|0|63.757
20241008|01058_AM|25-45|hombre|1|12.822
20241008|01058_AM|25-45|hombre|2|126.526
20241008|01058_AM|25-45|hombre|2+|333.684
20241008|01058_AM|25-45|mujer|0|78.755
20241008|01058_AM|25-45|mujer|2|117.543
20241008|01058_AM|25-45|mujer|2+|289.236
20241008|01058_AM|45-65|hombre|0|160.780
20241008|01058_AM|45-65|hombre|1|11.128
20241008|01058_AM|45-65|hombre|2|148.155
20241008|01058_AM|45-65|hombre|2+|484.793
20241008|01058_AM|45-65|mujer|0|99.569
20241008|01058_AM|45-65|mujer|1|18.438
20241008|01058_AM|45-65|mujer|2|182.273
20241008|01058_AM|45-65|mujer|2+|423.452
20241008|01058_AM|65-100|hombre|0|162.380
20241008|01058_AM|65-100|hombre|2|98.104
20241008|01058_AM|65-100|hombre|2+|220.430
20241008|01058_AM|65-100|mujer|0|118.209
20241008|01058_AM|65-100|mujer|1|18.049
20241008|01058_AM|65-100|mujer|2|107.183
20241008|01058_AM|65-100|mujer|2+|216.262
20241008|01059|0-25|hombre|0|5035.555
20241008|01059|0-25|hombre|1|688.121
20241008|01059|0-25|hombre|2|6269.275
20241008|01059|0-25|hombre|2+|18707.628
20241008|01059|0-25|mujer|0|4117.492
20241008|01059|0-25|mujer|1|526.735
20241008|01059|0-25|mujer|2|6353.020
20241008|01059|0-25|mujer|2+|17936.306
20241008|01059|25-45|hombre|0|4359.464
20241008|01059|25-45|hombre|1|554.016
20241008|01059|25-45|hombre|2|6149.377
20241008|01059|25-45|hombre|2+|19365.643
20241008|01059|25-45|mujer|0|4059.236
20241008|01059|25-45|mujer|1|502.034
20241008|01059|25-45|mujer|2|6698.126
20241008|01059|25-45|mujer|2+|19112.872
20241008|01059|45-65|hombre|0|4975.894
20241008|01059|45-65|hombre|1|729.454
20241008|01059|45-65|hombre|2|7514.062
20241008|01059|45-65|hombre|2+|24348.145
