fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240707|01001|0-25|hombre|0|251.007
20240707|01001|0-25|hombre|1|24.056
20240707|01001|0-25|hombre|2|72.014
20240707|01001|0-25|hombre|2+|72.465
20240707|01001|0-25|mujer|0|161.989
20240707|01001|0-25|mujer|1|21.406
20240707|01001|0-25|mujer|2|98.980
20240707|01001|0-25|mujer|2+|88.703
20240707|01001|25-45|hombre|0|153.139
20240707|01001|25-45|hombre|1|10.715
20240707|01001|25-45|hombre|2|64.284
20240707|01001|25-45|hombre|2+|89.854
20240707|01001|25-45|mujer|0|126.490
20240707|01001|25-45|mujer|1|17.783
20240707|01001|25-45|mujer|2|48.697
20240707|01001|25-45|mujer|2+|87.640
20240707|01001|45-65|hombre|0|266.207
20240707|01001|45-65|hombre|1|41.228
20240707|01001|45-65|hombre|2|107.192
20240707|01001|45-65|hombre|2+|101.925
20240707|01001|45-65|mujer|0|189.303
20240707|01001|45-65|mujer|1|37.421
20240707|01001|45-65|mujer|2|104.351
20240707|01001|45-65|mujer|2+|109.904
20240707|01001|65-100|hombre|0|118.474
20240707|01001|65-100|hombre|2|19.800
20240707|01001|65-100|hombre|2+|42.988
20240707|01001|65-100|mujer|0|106.157
20240707|01001|65-100|mujer|2|43.518
20240707|01001|65-100|mujer|2+|34.904
20240707|01002|0-25|hombre|0|370.561
20240707|01002|0-25|hombre|1|65.006
20240707|01002|0-25|hombre|2|228.097
20240707|01002|0-25|hombre|2+|478.539
20240707|01002|0-25|mujer|0|287.209
20240707|01002|0-25|mujer|1|91.282
20240707|01002|0-25|mujer|2|231.388
20240707|01002|0-25|mujer|2+|379.189
20240707|01002|25-45|hombre|0|312.627
20240707|01002|25-45|hombre|1|49.723
20240707|01002|25-45|hombre|2|261.773
20240707|01002|25-45|hombre|2+|431.114
20240707|01002|25-45|mujer|0|306.226
20240707|01002|25-45|mujer|1|80.811
20240707|01002|25-45|mujer|2|246.443
20240707|01002|25-45|mujer|2+|416.891
20240707|01002|45-65|hombre|0|395.595
20240707|01002|45-65|hombre|1|60.091
20240707|01002|45-65|hombre|2|297.208
20240707|01002|45-65|hombre|2+|613.522
20240707|01002|45-65|mujer|0|424.673
20240707|01002|45-65|mujer|1|110.986
20240707|01002|45-65|mujer|2|379.087
20240707|01002|45-65|mujer|2+|486.013
20240707|01002|65-100|hombre|0|396.149
20240707|01002|65-100|hombre|1|78.897
20240707|01002|65-100|hombre|2|206.965
20240707|01002|65-100|hombre|2+|269.369
20240707|01002|65-100|mujer|0|402.526
20240707|01002|65-100|mujer|1|61.405
20240707|01002|65-100|mujer|2|272.344
20240707|01002|65-100|mujer|2+|392.634
20240707|01004_AM|0-25|hombre|0|232.596
20240707|01004_AM|0-25|hombre|1|19.198
20240707|01004_AM|0-25|hombre|2|93.063
20240707|01004_AM|0-25|hombre|2+|69.003
20240707|01004_AM|0-25|mujer|0|191.946
