fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240325|01001|0-25|hombre|0|135.54
20240325|01001|0-25|hombre|2|111.471
20240325|01001|0-25|hombre|2+|191.227
20240325|01001|0-25|mujer|0|120.219
20240325|01001|0-25|mujer|2|142.645
20240325|01001|0-25|mujer|2+|164.264
20240325|01001|25-45|hombre|0|85.857
20240325|01001|25-45|hombre|2|90.303
20240325|01001|25-45|hombre|2+|189.23
20240325|01001|25-45|mujer|0|59.451
20240325|01001|25-45|mujer|2|85.229
20240325|01001|25-45|mujer|2+|194.041
20240325|01001|45-65|hombre|0|128.804
20240325|01001|45-65|hombre|2|165.297
20240325|01001|45-65|hombre|2+|268.14
20240325|01001|45-65|mujer|0|107.035
20240325|01001|45-65|mujer|1|10.035
20240325|01001|45-65|mujer|2|144.148
20240325|01001|45-65|mujer|2+|246.615
20240325|01001|65-100|hombre|0|77.059
20240325|01001|65-100|hombre|2|40.084
20240325|01001|65-100|hombre|2+|58.319
20240325|01001|65-100|mujer|0|58.638
20240325|01001|65-100|mujer|2|45.729
20240325|01001|65-100|mujer|2+|70.39
20240325|01002|0-25|hombre|0|330.59
20240325|01002|0-25|hombre|1|78.702
20240325|01002|0-25|hombre|2|300.888
20240325|01002|0-25|hombre|2+|527.543
20240325|01002|0-25|mujer|0|311.736
20240325|01002|0-25|mujer|1|67.208
20240325|01002|0-25|mujer|2|266.478
20240325|01002|0-25|mujer|2+|442.202
20240325|01002|25-45|hombre|0|291.054
20240325|01002|25-45|hombre|1|43.861
20240325|01002|25-45|hombre|2|265.776
20240325|01002|25-45|hombre|2+|592.694
20240325|01002|25-45|mujer|0|231.06
20240325|01002|25-45|mujer|1|72.65
20240325|01002|25-45|mujer|2|284.856
20240325|01002|25-45|mujer|2+|515.421
20240325|01002|45-65|hombre|0|360.062
20240325|01002|45-65|hombre|1|61.387
20240325|01002|45-65|hombre|2|291.545
20240325|01002|45-65|hombre|2+|782.209
20240325|01002|45-65|mujer|0|338.31
20240325|01002|45-65|mujer|1|84.79
20240325|01002|45-65|mujer|2|365.992
20240325|01002|45-65|mujer|2+|739.489
20240325|01002|65-100|hombre|0|321.55
20240325|01002|65-100|hombre|1|57.061
20240325|01002|65-100|hombre|2|263.731
20240325|01002|65-100|hombre|2+|381.142
20240325|01002|65-100|mujer|0|388.267
20240325|01002|65-100|mujer|1|42.418
20240325|01002|65-100|mujer|2|345.825
20240325|01002|65-100|mujer|2+|479.694
20240325|01004_AM|0-25|hombre|0|145.343
20240325|01004_AM|0-25|hombre|1|20.268
20240325|01004_AM|0-25|hombre|2|83.683
20240325|01004_AM|0-25|hombre|2+|182.341
20240325|01004_AM|0-25|mujer|0|137.263
20240325|01004_AM|0-25|mujer|2|97.772
20240325|01004_AM|0-25|mujer|2+|114.564
20240325|01004_AM|25-45|hombre|0|100.313
20240325|01004_AM|25-45|hombre|2|87.783
20240325|01004_AM|25-45|hombre|2+|130.274
20240325|01004_AM|25-45|mujer|0|139.282
20240325|01004_AM|25-45|mujer|2|75.19
20240325|01004_AM|25-45|mujer|2+|146.305
20240325|01004_AM|45-65|hombre|0|142.136
20240325|01004_AM|45-65|hombre|2|160.016
20240325|01004_AM|45-65|hombre|2+|194.578
20240325|01004_AM|45-65|mujer|0|150.789
20240325|01004_AM|45-65|mujer|1|15.71
20240325|01004_AM|45-65|mujer|2|132.045
20240325|01004_AM|45-65|mujer|2+|189.44
20240325|01004_AM|65-100|hombre|0|104.994
20240325|01004_AM|65-100|hombre|1|11.206
20240325|01004_AM|65-100|hombre|2|53.685
20240325|01004_AM|65-100|hombre|2+|74.595
20240325|01004_AM|65-100|mujer|0|138.74
20240325|01004_AM|65-100|mujer|1|24.866
20240325|01004_AM|65-100|mujer|2|49.875
20240325|01004_AM|65-100|mujer|2+|126.666
20240325|01009_AM|0-25|hombre|0|164.022
20240325|01009_AM|0-25|hombre|1|45.998
20240325|01009_AM|0-25|hombre|2|132.098
20240325|01009_AM|0-25|hombre|2+|245.255
20240325|01009_AM|0-25|mujer|0|135.484
20240325|01009_AM|0-25|mujer|1|20.567
20240325|01009_AM|0-25|mujer|2|193.3
20240325|01009_AM|0-25|mujer|2+|263.393
20240325|01009_AM|25-45|hombre|0|153.078
20240325|01009_AM|25-45|hombre|1|12.916
20240325|01009_AM|25-45|hombre|2|127.821
20240325|01009_AM|25-45|hombre|2+|275.326
20240325|01009_AM|25-45|mujer|0|108.286
20240325|01009_AM|25-45|mujer|1|11.467
20240325|01009_AM|25-45|mujer|2|134.512
20240325|01009_AM|25-45|mujer|2+|242.181
20240325|01009_AM|45-65|hombre|0|290.466
20240325|01009_AM|45-65|hombre|1|19.676
20240325|01009_AM|45-65|hombre|2|260.191
20240325|01009_AM|45-65|hombre|2+|411.721
20240325|01009_AM|45-65|mujer|0|239.677
20240325|01009_AM|45-65|mujer|1|38.399
20240325|01009_AM|45-65|mujer|2|224.119
20240325|01009_AM|45-65|mujer|2+|353.886
20240325|01009_AM|65-100|hombre|0|188.41
20240325|01009_AM|65-100|hombre|1|13.282
20240325|01009_AM|65-100|hombre|2|118.802
20240325|01009_AM|65-100|hombre|2+|159.609
20240325|01009_AM|65-100|mujer|0|185.877
20240325|01009_AM|65-100|mujer|1|17.775
20240325|01009_AM|65-100|mujer|2|111.677
20240325|01009_AM|65-100|mujer|2+|184.847
20240325|01010|0-25|hombre|0|101.828
20240325|01010|0-25|hombre|2|78.45
20240325|01010|0-25|hombre|2+|182.245
20240325|01010|0-25|mujer|0|97.858
20240325|01010|0-25|mujer|1|10.424
20240325|01010|0-25|mujer|2|115.913
20240325|01010|0-25|mujer|2+|153.312
20240325|01010|25-45|hombre|0|88.29
20240325|01010|25-45|hombre|2|81.838
20240325|01010|25-45|hombre|2+|146.369
20240325|01010|25-45|mujer|0|66.58
20240325|01010|25-45|mujer|2|116.12
20240325|01010|25-45|mujer|2+|139.642
20240325|01010|45-65|hombre|0|116.654
20240325|01010|45-65|hombre|1|17.23
20240325|01010|45-65|hombre|2|124.917
20240325|01010|45-65|hombre|2+|234.899
20240325|01010|45-65|mujer|0|128.539
20240325|01010|45-65|mujer|1|33.434
20240325|01010|45-65|mujer|2|127.614
20240325|01010|45-65|mujer|2+|185.216
20240325|01010|65-100|hombre|0|92.122
20240325|01010|65-100|hombre|2|57.48
20240325|01010|65-100|hombre|2+|107.739
20240325|01010|65-100|mujer|0|74.04
20240325|01010|65-100|mujer|1|10.39
20240325|01010|65-100|mujer|2|87.071
20240325|01010|65-100|mujer|2+|97.338
