fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241221|01001|0-25|hombre|0|124.792
20241221|01001|0-25|hombre|1|22.484
20241221|01001|0-25|hombre|2|98.999
20241221|01001|0-25|hombre|2+|205.722
20241221|01001|0-25|mujer|0|132.166
20241221|01001|0-25|mujer|1|20.966
20241221|01001|0-25|mujer|2|101.485
20241221|01001|0-25|mujer|2+|160.000
20241221|01001|25-45|hombre|0|112.477
20241221|01001|25-45|hombre|1|10.980
20241221|01001|25-45|hombre|2|57.702
20241221|01001|25-45|hombre|2+|131.874
20241221|01001|25-45|mujer|0|64.607
20241221|01001|25-45|mujer|1|13.904
20241221|01001|25-45|mujer|2|70.094
20241221|01001|25-45|mujer|2+|168.823
20241221|01001|45-65|hombre|0|175.784
20241221|01001|45-65|hombre|1|17.563
20241221|01001|45-65|hombre|2|119.072
20241221|01001|45-65|hombre|2+|216.403
20241221|01001|45-65|mujer|0|131.058
20241221|01001|45-65|mujer|1|23.696
20241221|01001|45-65|mujer|2|111.468
20241221|01001|45-65|mujer|2+|235.470
20241221|01001|65-100|hombre|0|76.922
20241221|01001|65-100|hombre|1|11.066
20241221|01001|65-100|hombre|2|30.240
20241221|01001|65-100|hombre|2+|72.274
20241221|01001|65-100|mujer|0|86.330
20241221|01001|65-100|mujer|2|43.063
20241221|01001|65-100|mujer|2+|61.351
20241221|01002|0-25|hombre|0|317.866
20241221|01002|0-25|hombre|1|85.901
20241221|01002|0-25|hombre|2|229.979
20241221|01002|0-25|hombre|2+|576.048
20241221|01002|0-25|mujer|0|274.574
20241221|01002|0-25|mujer|1|67.786
20241221|01002|0-25|mujer|2|176.467
20241221|01002|0-25|mujer|2+|581.478
20241221|01002|25-45|hombre|0|240.656
20241221|01002|25-45|hombre|1|48.329
20241221|01002|25-45|hombre|2|281.278
20241221|01002|25-45|hombre|2+|572.465
20241221|01002|25-45|mujer|0|229.135
20241221|01002|25-45|mujer|1|71.366
20241221|01002|25-45|mujer|2|280.938
20241221|01002|25-45|mujer|2+|520.131
20241221|01002|45-65|hombre|0|375.063
20241221|01002|45-65|hombre|1|88.185
20241221|01002|45-65|hombre|2|346.460
20241221|01002|45-65|hombre|2+|707.169
20241221|01002|45-65|mujer|0|355.539
20241221|01002|45-65|mujer|1|73.746
20241221|01002|45-65|mujer|2|375.136
20241221|01002|45-65|mujer|2+|748.413
20241221|01002|65-100|hombre|0|314.940
20241221|01002|65-100|hombre|1|99.299
20241221|01002|65-100|hombre|2|239.280
20241221|01002|65-100|hombre|2+|470.750
20241221|01002|65-100|mujer|0|401.533
20241221|01002|65-100|mujer|1|114.595
20241221|01002|65-100|mujer|2|264.465
20241221|01002|65-100|mujer|2+|563.341
20241221|01004_AM|0-25|hombre|0|185.457
20241221|01004_AM|0-25|hombre|1|21.390
20241221|01004_AM|0-25|hombre|2|72.090
20241221|01004_AM|0-25|hombre|2+|135.735
20241221|01004_AM|0-25|mujer|0|122.721
20241221|01004_AM|0-25|mujer|1|23.576
20241221|01004_AM|0-25|mujer|2|72.990
20241221|01004_AM|0-25|mujer|2+|138.716
20241221|01004_AM|25-45|hombre|0|141.497
20241221|01004_AM|25-45|hombre|1|14.432
20241221|01004_AM|25-45|hombre|2|60.841
20241221|01004_AM|25-45|hombre|2+|127.335
20241221|01004_AM|25-45|mujer|0|107.314
20241221|01004_AM|25-45|mujer|2|63.319
20241221|01004_AM|25-45|mujer|2+|156.463
20241221|01004_AM|45-65|hombre|0|208.869
20241221|01004_AM|45-65|hombre|1|22.888
20241221|01004_AM|45-65|hombre|2|117.601
20241221|01004_AM|45-65|hombre|2+|171.583
20241221|01004_AM|45-65|mujer|0|188.240
20241221|01004_AM|45-65|mujer|1|24.063
20241221|01004_AM|45-65|mujer|2|121.528
20241221|01004_AM|45-65|mujer|2+|193.087
20241221|01004_AM|65-100|hombre|0|113.490
20241221|01004_AM|65-100|hombre|1|12.605
20241221|01004_AM|65-100|hombre|2|53.942
20241221|01004_AM|65-100|hombre|2+|82.197
20241221|01004_AM|65-100|mujer|0|111.266
20241221|01004_AM|65-100|mujer|1|14.620
20241221|01004_AM|65-100|mujer|2|88.946
20241221|01004_AM|65-100|mujer|2+|72.351
20241221|01009_AM|0-25|hombre|0|194.972
20241221|01009_AM|0-25|hombre|1|24.731
20241221|01009_AM|0-25|hombre|2|88.448
20241221|01009_AM|0-25|hombre|2+|214.971
20241221|01009_AM|0-25|mujer|0|202.096
20241221|01009_AM|0-25|mujer|1|41.839
20241221|01009_AM|0-25|mujer|2|135.401
20241221|01009_AM|0-25|mujer|2+|169.314
20241221|01009_AM|25-45|hombre|0|135.603
20241221|01009_AM|25-45|hombre|1|17.886
20241221|01009_AM|25-45|hombre|2|92.450
