fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241101|01001|0-25|hombre|0|192.615
20241101|01001|0-25|hombre|1|18.258
20241101|01001|0-25|hombre|2|75.735
20241101|01001|0-25|hombre|2+|158.371
20241101|01001|0-25|mujer|0|128.530
20241101|01001|0-25|mujer|1|17.660
20241101|01001|0-25|mujer|2|84.722
20241101|01001|0-25|mujer|2+|157.899
20241101|01001|25-45|hombre|0|145.115
20241101|01001|25-45|hombre|2|48.122
20241101|01001|25-45|hombre|2+|107.212
20241101|01001|25-45|mujer|0|126.776
20241101|01001|25-45|mujer|1|27.481
20241101|01001|25-45|mujer|2|67.069
20241101|01001|25-45|mujer|2+|117.990
20241101|01001|45-65|hombre|0|196.601
20241101|01001|45-65|hombre|1|28.875
20241101|01001|45-65|hombre|2|166.679
20241101|01001|45-65|hombre|2+|111.898
20241101|01001|45-65|mujer|0|216.785
20241101|01001|45-65|mujer|1|18.908
20241101|01001|45-65|mujer|2|140.046
20241101|01001|45-65|mujer|2+|131.181
20241101|01001|65-100|hombre|0|83.119
20241101|01001|65-100|hombre|2|40.709
20241101|01001|65-100|hombre|2+|52.856
20241101|01001|65-100|mujer|0|105.973
20241101|01001|65-100|mujer|2|41.995
20241101|01001|65-100|mujer|2+|33.493
20241101|01002|0-25|hombre|0|409.332
20241101|01002|0-25|hombre|1|101.803
20241101|01002|0-25|hombre|2|278.649
20241101|01002|0-25|hombre|2+|453.314
20241101|01002|0-25|mujer|0|249.728
20241101|01002|0-25|mujer|1|98.033
20241101|01002|0-25|mujer|2|244.789
20241101|01002|0-25|mujer|2+|464.060
20241101|01002|25-45|hombre|0|297.365
20241101|01002|25-45|hombre|1|68.335
20241101|01002|25-45|hombre|2|241.946
20241101|01002|25-45|hombre|2+|509.115
20241101|01002|25-45|mujer|0|275.763
20241101|01002|25-45|mujer|1|80.048
20241101|01002|25-45|mujer|2|281.860
20241101|01002|25-45|mujer|2+|467.632
20241101|01002|45-65|hombre|0|439.326
20241101|01002|45-65|hombre|1|86.136
20241101|01002|45-65|hombre|2|318.670
20241101|01002|45-65|hombre|2+|678.030
20241101|01002|45-65|mujer|0|415.339
20241101|01002|45-65|mujer|1|77.990
20241101|01002|45-65|mujer|2|353.001
20241101|01002|45-65|mujer|2+|719.816
20241101|01002|65-100|hombre|0|357.761
20241101|01002|65-100|hombre|1|82.854
20241101|01002|65-100|hombre|2|234.663
20241101|01002|65-100|hombre|2+|396.873
20241101|01002|65-100|mujer|0|412.585
20241101|01002|65-100|mujer|1|73.579
20241101|01002|65-100|mujer|2|271.863
20241101|01002|65-100|mujer|2+|537.719
20241101|01004_AM|0-25|hombre|0|213.774
20241101|01004_AM|0-25|hombre|1|29.020
20241101|01004_AM|0-25|hombre|2|70.614
20241101|01004_AM|0-25|hombre|2+|117.292
20241101|01004_AM|0-25|mujer|0|171.318
20241101|01004_AM|0-25|mujer|1|34.382
20241101|01004_AM|0-25|mujer|2|75.050
20241101|01004_AM|0-25|mujer|2+|81.398
20241101|01004_AM|25-45|hombre|0|130.937
20241101|01004_AM|25-45|hombre|1|19.666
20241101|01004_AM|25-45|hombre|2|102.112
20241101|01004_AM|25-45|hombre|2+|92.187
20241101|01004_AM|25-45|mujer|0|151.227
20241101|01004_AM|25-45|mujer|1|14.859
20241101|01004_AM|25-45|mujer|2|79.912
20241101|01004_AM|25-45|mujer|2+|87.931
20241101|01004_AM|45-65|hombre|0|197.681
20241101|01004_AM|45-65|hombre|1|35.914
20241101|01004_AM|45-65|hombre|2|100.070
20241101|01004_AM|45-65|hombre|2+|167.931
20241101|01004_AM|45-65|mujer|0|236.049
20241101|01004_AM|45-65|mujer|1|55.254
20241101|01004_AM|45-65|mujer|2|121.287
20241101|01004_AM|45-65|mujer|2+|131.776
20241101|01004_AM|65-100|hombre|0|110.524
20241101|01004_AM|65-100|hombre|1|28.286
20241101|01004_AM|65-100|hombre|2|35.616
20241101|01004_AM|65-100|hombre|2+|104.797
20241101|01004_AM|65-100|mujer|0|186.185
20241101|01004_AM|65-100|mujer|1|24.945
20241101|01004_AM|65-100|mujer|2|62.726
20241101|01004_AM|65-100|mujer|2+|39.957
20241101|01009_AM|0-25|hombre|0|254.753
20241101|01009_AM|0-25|hombre|1|37.616
20241101|01009_AM|0-25|hombre|2|89.463
20241101|01009_AM|0-25|hombre|2+|192.236
20241101|01009_AM|0-25|mujer|0|207.396
20241101|01009_AM|0-25|mujer|1|35.679
20241101|01009_AM|0-25|mujer|2|114.729
20241101|01009_AM|0-25|mujer|2+|195.085
20241101|01009_AM|25-45|hombre|0|191.823
20241101|01009_AM|25-45|hombre|1|48.113
20241101|01009_AM|25-45|hombre|2|131.681
20241101|01009_AM|25-45|hombre|2+|230.462
20241101|01009_AM|25-45|mujer|0|186.066
20241101|01009_AM|25-45|mujer|1|26.171
20241101|01009_AM|25-45|mujer|2|83.607
20241101|01009_AM|25-45|mujer|2+|167.180
20241101|01009_AM|45-65|hombre|0|344.605
20241101|01009_AM|45-65|hombre|1|69.196
20241101|01009_AM|45-65|hombre|2|229.915
20241101|01009_AM|45-65|hombre|2+|347.606
20241101|01009_AM|45-65|mujer|0|324.126
20241101|01009_AM|45-65|mujer|1|56.798
20241101|01009_AM|45-65|mujer|2|175.665
20241101|01009_AM|45-65|mujer|2+|294.818
20241101|01009_AM|65-100|hombre|0|243.839
20241101|01009_AM|65-100|hombre|1|28.989
20241101|01009_AM|65-100|hombre|2|105.404
20241101|01009_AM|65-100|hombre|2+|175.552
20241101|01009_AM|65-100|mujer|0|231.351
20241101|01009_AM|65-100|mujer|1|54.351
20241101|01009_AM|65-100|mujer|2|116.912
20241101|01009_AM|65-100|mujer|2+|148.463
20241101|01010|0-25|hombre|0|125.453
