fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240623|01001|0-25|hombre|0|230.173
20240623|01001|0-25|hombre|1|31.787
20240623|01001|0-25|hombre|2|86.744
20240623|01001|0-25|hombre|2+|90.497
20240623|01001|0-25|mujer|0|184.078
20240623|01001|0-25|mujer|1|12.195
20240623|01001|0-25|mujer|2|74.088
20240623|01001|0-25|mujer|2+|103.108
20240623|01001|25-45|hombre|0|141.251
20240623|01001|25-45|hombre|1|17.011
20240623|01001|25-45|hombre|2|64.444
20240623|01001|25-45|hombre|2+|87.343
20240623|01001|25-45|mujer|0|167.452
20240623|01001|25-45|mujer|1|12.235
20240623|01001|25-45|mujer|2|48.942
20240623|01001|25-45|mujer|2+|71.485
20240623|01001|45-65|hombre|0|269.001
20240623|01001|45-65|hombre|1|29.986
20240623|01001|45-65|hombre|2|114.068
20240623|01001|45-65|hombre|2+|126.603
20240623|01001|45-65|mujer|0|253.031
20240623|01001|45-65|mujer|1|24.010
20240623|01001|45-65|mujer|2|85.742
20240623|01001|45-65|mujer|2+|79.134
20240623|01001|65-100|hombre|0|119.040
20240623|01001|65-100|hombre|1|16.081
20240623|01001|65-100|hombre|2|32.906
20240623|01001|65-100|hombre|2+|36.749
20240623|01001|65-100|mujer|0|107.997
20240623|01001|65-100|mujer|1|24.778
20240623|01001|65-100|mujer|2|47.852
20240623|01001|65-100|mujer|2+|30.070
20240623|01002|0-25|hombre|0|448.747
20240623|01002|0-25|hombre|1|64.994
20240623|01002|0-25|hombre|2|303.088
20240623|01002|0-25|hombre|2+|376.713
20240623|01002|0-25|mujer|0|323.151
20240623|01002|0-25|mujer|1|86.162
20240623|01002|0-25|mujer|2|203.738
20240623|01002|0-25|mujer|2+|440.875
20240623|01002|25-45|hombre|0|309.525
20240623|01002|25-45|hombre|1|90.544
20240623|01002|25-45|hombre|2|236.575
20240623|01002|25-45|hombre|2+|400.865
20240623|01002|25-45|mujer|0|318.073
20240623|01002|25-45|mujer|1|85.903
20240623|01002|25-45|mujer|2|263.145
20240623|01002|25-45|mujer|2+|464.356
20240623|01002|45-65|hombre|0|491.656
20240623|01002|45-65|hombre|1|112.581
20240623|01002|45-65|hombre|2|328.334
20240623|01002|45-65|hombre|2+|485.368
20240623|01002|45-65|mujer|0|494.085
20240623|01002|45-65|mujer|1|100.416
20240623|01002|45-65|mujer|2|349.917
20240623|01002|45-65|mujer|2+|476.522
20240623|01002|65-100|hombre|0|313.816
20240623|01002|65-100|hombre|1|101.337
20240623|01002|65-100|hombre|2|245.762
20240623|01002|65-100|hombre|2+|314.211
20240623|01002|65-100|mujer|0|465.312
20240623|01002|65-100|mujer|1|81.064
20240623|01002|65-100|mujer|2|304.260
20240623|01002|65-100|mujer|2+|381.774
20240623|01004_AM|0-25|hombre|0|197.084
20240623|01004_AM|0-25|hombre|1|26.465
20240623|01004_AM|0-25|hombre|2|117.571
20240623|01004_AM|0-25|hombre|2+|61.894
20240623|01004_AM|0-25|mujer|0|154.231
20240623|01004_AM|0-25|mujer|2|95.487
20240623|01004_AM|0-25|mujer|2+|104.266
20240623|01004_AM|25-45|hombre|0|162.050
20240623|01004_AM|25-45|hombre|1|28.604
20240623|01004_AM|25-45|hombre|2|72.110
20240623|01004_AM|25-45|hombre|2+|61.100
20240623|01004_AM|25-45|mujer|0|190.543
20240623|01004_AM|25-45|mujer|1|27.875
20240623|01004_AM|25-45|mujer|2|78.279
20240623|01004_AM|25-45|mujer|2+|65.137
20240623|01004_AM|45-65|hombre|0|240.756
20240623|01004_AM|45-65|hombre|1|60.141
20240623|01004_AM|45-65|hombre|2|110.104
20240623|01004_AM|45-65|hombre|2+|118.018
20240623|01004_AM|45-65|mujer|0|253.023
20240623|01004_AM|45-65|mujer|1|80.850
20240623|01004_AM|45-65|mujer|2|105.723
20240623|01004_AM|45-65|mujer|2+|110.506
20240623|01004_AM|65-100|hombre|0|154.782
20240623|01004_AM|65-100|hombre|2|53.035
20240623|01004_AM|65-100|hombre|2+|51.268
20240623|01004_AM|65-100|mujer|0|163.172
20240623|01004_AM|65-100|mujer|1|31.203
20240623|01004_AM|65-100|mujer|2|81.097
