fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240708|01001|0-25|hombre|0|171.002
20240708|01001|0-25|hombre|2|96.200
20240708|01001|0-25|hombre|2+|179.728
20240708|01001|0-25|mujer|0|123.197
20240708|01001|0-25|mujer|1|12.113
20240708|01001|0-25|mujer|2|103.119
20240708|01001|0-25|mujer|2+|151.930
20240708|01001|25-45|hombre|0|110.176
20240708|01001|25-45|hombre|2|81.204
20240708|01001|25-45|hombre|2+|138.305
20240708|01001|25-45|mujer|0|105.532
20240708|01001|25-45|mujer|2|74.874
20240708|01001|25-45|mujer|2+|135.809
20240708|01001|45-65|hombre|0|181.875
20240708|01001|45-65|hombre|2|129.367
20240708|01001|45-65|hombre|2+|224.448
20240708|01001|45-65|mujer|0|116.386
20240708|01001|45-65|mujer|2|138.363
20240708|01001|45-65|mujer|2+|222.225
20240708|01001|65-100|hombre|0|72.064
20240708|01001|65-100|hombre|2|37.060
20240708|01001|65-100|hombre|2+|60.118
20240708|01001|65-100|mujer|0|108.102
20240708|01001|65-100|mujer|2|54.624
20240708|01001|65-100|mujer|2+|60.732
20240708|01002|0-25|hombre|0|288.563
20240708|01002|0-25|hombre|1|39.486
20240708|01002|0-25|hombre|2|271.609
20240708|01002|0-25|hombre|2+|568.389
20240708|01002|0-25|mujer|0|191.915
20240708|01002|0-25|mujer|1|54.457
20240708|01002|0-25|mujer|2|256.030
20240708|01002|0-25|mujer|2+|538.773
20240708|01002|25-45|hombre|0|232.598
20240708|01002|25-45|hombre|1|52.581
20240708|01002|25-45|hombre|2|281.288
20240708|01002|25-45|hombre|2+|546.609
20240708|01002|25-45|mujer|0|214.773
20240708|01002|25-45|mujer|1|29.214
20240708|01002|25-45|mujer|2|265.021
20240708|01002|25-45|mujer|2+|576.577
20240708|01002|45-65|hombre|0|333.724
20240708|01002|45-65|hombre|1|70.231
20240708|01002|45-65|hombre|2|388.231
20240708|01002|45-65|hombre|2+|743.327
20240708|01002|45-65|mujer|0|325.460
20240708|01002|45-65|mujer|1|73.335
20240708|01002|45-65|mujer|2|420.823
20240708|01002|45-65|mujer|2+|707.461
20240708|01002|65-100|hombre|0|269.448
20240708|01002|65-100|hombre|1|50.657
20240708|01002|65-100|hombre|2|206.393
20240708|01002|65-100|hombre|2+|433.799
20240708|01002|65-100|mujer|0|379.733
20240708|01002|65-100|mujer|1|52.640
20240708|01002|65-100|mujer|2|328.723
20240708|01002|65-100|mujer|2+|443.808
20240708|01004_AM|0-25|hombre|0|137.834
20240708|01004_AM|0-25|hombre|2|128.262
20240708|01004_AM|0-25|hombre|2+|150.625
20240708|01004_AM|0-25|mujer|0|139.351
20240708|01004_AM|0-25|mujer|1|17.599
20240708|01004_AM|0-25|mujer|2|99.820
20240708|01004_AM|0-25|mujer|2+|92.793
20240708|01004_AM|25-45|hombre|0|105.623
20240708|01004_AM|25-45|hombre|1|13.103
20240708|01004_AM|25-45|hombre|2|96.643
20240708|01004_AM|25-45|hombre|2+|144.692
20240708|01004_AM|25-45|mujer|0|114.006
20240708|01004_AM|25-45|mujer|2|93.148
20240708|01004_AM|25-45|mujer|2+|118.546
20240708|01004_AM|45-65|hombre|0|164.063
20240708|01004_AM|45-65|hombre|1|20.234
20240708|01004_AM|45-65|hombre|2|127.792
20240708|01004_AM|45-65|hombre|2+|209.568
20240708|01004_AM|45-65|mujer|0|189.677
20240708|01004_AM|45-65|mujer|2|130.714
20240708|01004_AM|45-65|mujer|2+|186.944
20240708|01004_AM|65-100|hombre|0|99.066
20240708|01004_AM|65-100|hombre|2|72.819
20240708|01004_AM|65-100|hombre|2+|78.932
20240708|01004_AM|65-100|mujer|0|119.665
20240708|01004_AM|65-100|mujer|2|81.799
20240708|01004_AM|65-100|mujer|2+|87.117
20240708|01009_AM|0-25|hombre|0|187.847
20240708|01009_AM|0-25|hombre|1|39.390
20240708|01009_AM|0-25|hombre|2|118.954
20240708|01009_AM|0-25|hombre|2+|306.658
20240708|01009_AM|0-25|mujer|0|175.913
20240708|01009_AM|0-25|mujer|1|31.266
20240708|01009_AM|0-25|mujer|2|161.442
20240708|01009_AM|0-25|mujer|2+|257.042
20240708|01009_AM|25-45|hombre|0|156.344
20240708|01009_AM|25-45|hombre|1|16.241
20240708|01009_AM|25-45|hombre|2|162.918
20240708|01009_AM|25-45|hombre|2+|289.709
20240708|01009_AM|25-45|mujer|0|140.958
20240708|01009_AM|25-45|mujer|1|35.317
20240708|01009_AM|25-45|mujer|2|100.507
20240708|01009_AM|25-45|mujer|2+|228.205
20240708|01009_AM|45-65|hombre|0|282.059
20240708|01009_AM|45-65|hombre|1|30.325
20240708|01009_AM|45-65|hombre|2|225.922
20240708|01009_AM|45-65|hombre|2+|450.231
20240708|01009_AM|45-65|mujer|0|264.178
20240708|01009_AM|45-65|mujer|1|50.944
20240708|01009_AM|45-65|mujer|2|194.837
20240708|01009_AM|45-65|mujer|2+|413.973
20240708|01009_AM|65-100|hombre|0|187.160
20240708|01009_AM|65-100|hombre|1|26.172
20240708|01009_AM|65-100|hombre|2|124.272
20240708|01009_AM|65-100|hombre|2+|203.248
20240708|01009_AM|65-100|mujer|0|219.542
20240708|01009_AM|65-100|mujer|1|36.325
20240708|01009_AM|65-100|mujer|2|116.703
20240708|01009_AM|65-100|mujer|2+|201.207
20240708|01010|0-25|hombre|0|114.222
20240708|01010|0-25|hombre|2|116.635
20240708|01010|0-25|hombre|2+|142.403
20240708|01010|0-25|mujer|0|70.441
20240708|01010|0-25|mujer|2|75.181
20240708|01010|0-25|mujer|2+|200.522
20240708|01010|25-45|hombre|0|53.974
20240708|01010|25-45|hombre|2|92.758
20240708|01010|25-45|hombre|2+|130.427
20240708|01010|25-45|mujer|0|50.010
20240708|01010|25-45|mujer|1|14.218
20240708|01010|25-45|mujer|2|82.481
20240708|01010|25-45|mujer|2+|139.444
20240708|01010|45-65|hombre|0|96.356
20240708|01010|45-65|hombre|2|144.206
20240708|01010|45-65|hombre|2+|265.633
20240708|01010|45-65|mujer|0|91.635
20240708|01010|45-65|mujer|1|30.173
20240708|01010|45-65|mujer|2|116.865
20240708|01010|45-65|mujer|2+|264.662
20240708|01010|65-100|hombre|0|81.469
20240708|01010|65-100|hombre|1|10.273
20240708|01010|65-100|hombre|2|59.012
20240708|01010|65-100|hombre|2+|113.082
20240708|01010|65-100|mujer|0|73.839
