fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20241116|01001|0-25|hombre|0|137.264
20241116|01001|0-25|hombre|2|90.536
20241116|01001|0-25|hombre|2+|230.842
20241116|01001|0-25|mujer|0|115.784
20241116|01001|0-25|mujer|1|23.943
20241116|01001|0-25|mujer|2|68.437
20241116|01001|0-25|mujer|2+|154.4
20241116|01001|25-45|hombre|0|99.118
20241116|01001|25-45|hombre|2|64.892
20241116|01001|25-45|hombre|2+|151.098
20241116|01001|25-45|mujer|0|90.758
20241116|01001|25-45|mujer|2|60.408
20241116|01001|25-45|mujer|2+|183.404
20241116|01001|45-65|hombre|0|188.326
20241116|01001|45-65|hombre|2|107.543
20241116|01001|45-65|hombre|2+|223.291
20241116|01001|45-65|mujer|0|141.355
20241116|01001|45-65|mujer|1|30.802
20241116|01001|45-65|mujer|2|104.644
20241116|01001|45-65|mujer|2+|216.483
20241116|01001|65-100|hombre|0|89.296
20241116|01001|65-100|hombre|2|48.024
20241116|01001|65-100|hombre|2+|52.513
20241116|01001|65-100|mujer|0|82.458
20241116|01001|65-100|mujer|2|34.371
20241116|01001|65-100|mujer|2+|75.139
20241116|01002|0-25|hombre|0|338.872
20241116|01002|0-25|hombre|1|56.706
20241116|01002|0-25|hombre|2|326.171
20241116|01002|0-25|hombre|2+|549.371
20241116|01002|0-25|mujer|0|269.762
20241116|01002|0-25|mujer|1|79.318
20241116|01002|0-25|mujer|2|212.04
20241116|01002|0-25|mujer|2+|576.135
20241116|01002|25-45|hombre|0|256.171
20241116|01002|25-45|hombre|1|73.963
20241116|01002|25-45|hombre|2|234.527
20241116|01002|25-45|hombre|2+|577.968
20241116|01002|25-45|mujer|0|244.584
20241116|01002|25-45|mujer|1|61.444
20241116|01002|25-45|mujer|2|241.284
20241116|01002|25-45|mujer|2+|554.884
20241116|01002|45-65|hombre|0|377.193
20241116|01002|45-65|hombre|1|66.588
20241116|01002|45-65|hombre|2|396.616
20241116|01002|45-65|hombre|2+|722.694
20241116|01002|45-65|mujer|0|393.837
20241116|01002|45-65|mujer|1|89.378
20241116|01002|45-65|mujer|2|413.985
20241116|01002|45-65|mujer|2+|696.575
20241116|01002|65-100|hombre|0|313.173
20241116|01002|65-100|hombre|1|68.853
20241116|01002|65-100|hombre|2|265.24
20241116|01002|65-100|hombre|2+|424.248
20241116|01002|65-100|mujer|0|344.313
20241116|01002|65-100|mujer|1|70.899
20241116|01002|65-100|mujer|2|304.335
20241116|01002|65-100|mujer|2+|556.867
20241116|01004_AM|0-25|hombre|0|182.055
20241116|01004_AM|0-25|hombre|2|82.421
20241116|01004_AM|0-25|hombre|2+|127.894
20241116|01004_AM|0-25|mujer|0|131.266
20241116|01004_AM|0-25|mujer|1|20.774
20241116|01004_AM|0-25|mujer|2|95.345
20241116|01004_AM|0-25|mujer|2+|123.044
20241116|01004_AM|25-45|hombre|0|140.095
20241116|01004_AM|25-45|hombre|1|13.188
20241116|01004_AM|25-45|hombre|2|88.856
20241116|01004_AM|25-45|hombre|2+|119.745
20241116|01004_AM|25-45|mujer|0|115.489
20241116|01004_AM|25-45|mujer|1|15.984
20241116|01004_AM|25-45|mujer|2|90.154
20241116|01004_AM|25-45|mujer|2+|124.175
20241116|01004_AM|45-65|hombre|0|199.152
20241116|01004_AM|45-65|hombre|1|20.758
20241116|01004_AM|45-65|hombre|2|117.703
20241116|01004_AM|45-65|hombre|2+|170.537
20241116|01004_AM|45-65|mujer|0|171.211
20241116|01004_AM|45-65|mujer|1|15.182
20241116|01004_AM|45-65|mujer|2|113.772
20241116|01004_AM|45-65|mujer|2+|217.483
20241116|01004_AM|65-100|hombre|0|109.892
20241116|01004_AM|65-100|hombre|2|57.747
20241116|01004_AM|65-100|hombre|2+|89.182
20241116|01004_AM|65-100|mujer|0|133.32
20241116|01004_AM|65-100|mujer|2|88.481
20241116|01004_AM|65-100|mujer|2+|58.857
20241116|01009_AM|0-25|hombre|0|244.84
20241116|01009_AM|0-25|hombre|1|16.519
20241116|01009_AM|0-25|hombre|2|128.004
20241116|01009_AM|0-25|hombre|2+|212.428
20241116|01009_AM|0-25|mujer|0|194.855
20241116|01009_AM|0-25|mujer|1|57.672
20241116|01009_AM|0-25|mujer|2|108.995
20241116|01009_AM|0-25|mujer|2+|221.92
20241116|01009_AM|25-45|hombre|0|219.964
20241116|01009_AM|25-45|hombre|1|21.145
20241116|01009_AM|25-45|hombre|2|122.026
20241116|01009_AM|25-45|hombre|2+|268.933
20241116|01009_AM|25-45|mujer|0|147.652
20241116|01009_AM|25-45|mujer|1|21.899
20241116|01009_AM|25-45|mujer|2|106.818
20241116|01009_AM|25-45|mujer|2+|201.252
20241116|01009_AM|45-65|hombre|0|316.041
20241116|01009_AM|45-65|hombre|1|47.82
20241116|01009_AM|45-65|hombre|2|245.321
20241116|01009_AM|45-65|hombre|2+|364.898
20241116|01009_AM|45-65|mujer|0|307.795
20241116|01009_AM|45-65|mujer|1|47.68
20241116|01009_AM|45-65|mujer|2|190.101
20241116|01009_AM|45-65|mujer|2+|355.988
20241116|01009_AM|65-100|hombre|0|225.389
20241116|01009_AM|65-100|hombre|1|31.252
20241116|01009_AM|65-100|hombre|2|124.04
20241116|01009_AM|65-100|hombre|2+|196.526
20241116|01009_AM|65-100|mujer|0|187.774
20241116|01009_AM|65-100|mujer|1|20.528
20241116|01009_AM|65-100|mujer|2|121.459
20241116|01009_AM|65-100|mujer|2+|190.523
20241116|01010|0-25|hombre|0|101.519
20241116|01010|0-25|hombre|1|27.071
20241116|01010|0-25|hombre|2|96.636
20241116|01010|0-25|hombre|2+|153.708
20241116|01010|0-25|mujer|0|96.242
20241116|01010|0-25|mujer|1|15.959
20241116|01010|0-25|mujer|2|74.992
20241116|01010|0-25|mujer|2+|161.811
20241116|01010|25-45|hombre|0|89.823
20241116|01010|25-45|hombre|1|23.194
20241116|01010|25-45|hombre|2|65.611
20241116|01010|25-45|hombre|2+|139.478
20241116|01010|25-45|mujer|0|54.101
20241116|01010|25-45|mujer|1|24.657
20241116|01010|25-45|mujer|2|54.101
20241116|01010|25-45|mujer|2+|156.033
20241116|01010|45-65|hombre|0|128.636
20241116|01010|45-65|hombre|1|18.401
20241116|01010|45-65|hombre|2|113.321
20241116|01010|45-65|hombre|2+|256.074
20241116|01010|45-65|mujer|0|116.818
20241116|01010|45-65|mujer|1|29.813
20241116|01010|45-65|mujer|2|106.006
20241116|01010|45-65|mujer|2+|276.266
20241116|01010|65-100|hombre|0|79.97
20241116|01010|65-100|hombre|1|15.785
20241116|01010|65-100|hombre|2|53.618
20241116|01010|65-100|hombre|2+|125.268
20241116|01010|65-100|mujer|0|86.921
20241116|01010|65-100|mujer|1|28.07
20241116|01010|65-100|mujer|2|86.64
20241116|01010|65-100|mujer|2+|113.136
20241116|01017_AM|0-25|hombre|0|269.702
20241116|01017_AM|0-25|hombre|1|15.155
20241116|01017_AM|0-25|hombre|2|97.624
20241116|01017_AM|0-25|hombre|2+|170.15
20241116|01017_AM|0-25|mujer|0|233.078
20241116|01017_AM|0-25|mujer|1|35.61
20241116|01017_AM|0-25|mujer|2|123.473
20241116|01017_AM|0-25|mujer|2+|117.323
20241116|01017_AM|25-45|hombre|0|241.648
20241116|01017_AM|25-45|hombre|1|21.643
20241116|01017_AM|25-45|hombre|2|128.247
20241116|01017_AM|25-45|hombre|2+|171.452
20241116|01017_AM|25-45|mujer|0|212.965
20241116|01017_AM|25-45|mujer|1|25.002
20241116|01017_AM|25-45|mujer|2|105.375
