fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240621|01001|0-25|hombre|0|125.664
20240621|01001|0-25|hombre|2|81.267
20240621|01001|0-25|hombre|2+|225.293
20240621|01001|0-25|mujer|0|105.169
20240621|01001|0-25|mujer|2|81.961
20240621|01001|0-25|mujer|2+|213.647
20240621|01001|25-45|hombre|0|88.440
20240621|01001|25-45|hombre|2|83.935
20240621|01001|25-45|hombre|2+|133.298
20240621|01001|25-45|mujer|0|81.022
20240621|01001|25-45|mujer|2|80.815
20240621|01001|25-45|mujer|2+|137.574
20240621|01001|45-65|hombre|0|84.963
20240621|01001|45-65|hombre|1|22.814
20240621|01001|45-65|hombre|2|121.038
20240621|01001|45-65|hombre|2+|318.914
20240621|01001|45-65|mujer|0|97.025
20240621|01001|45-65|mujer|1|20.790
20240621|01001|45-65|mujer|2|135.102
20240621|01001|45-65|mujer|2+|226.914
20240621|01001|65-100|hombre|0|85.223
20240621|01001|65-100|hombre|2|51.038
20240621|01001|65-100|hombre|2+|49.842
20240621|01001|65-100|mujer|0|82.664
20240621|01001|65-100|mujer|1|14.101
20240621|01001|65-100|mujer|2|38.720
20240621|01001|65-100|mujer|2+|57.430
20240621|01002|0-25|hombre|0|289.564
20240621|01002|0-25|hombre|1|78.991
20240621|01002|0-25|hombre|2|279.032
20240621|01002|0-25|hombre|2+|605.623
20240621|01002|0-25|mujer|0|247.888
20240621|01002|0-25|mujer|1|64.828
20240621|01002|0-25|mujer|2|262.174
20240621|01002|0-25|mujer|2+|486.847
20240621|01002|25-45|hombre|0|205.655
20240621|01002|25-45|hombre|1|47.306
20240621|01002|25-45|hombre|2|296.762
20240621|01002|25-45|hombre|2+|578.381
20240621|01002|25-45|mujer|0|233.592
20240621|01002|25-45|mujer|1|54.342
20240621|01002|25-45|mujer|2|294.339
20240621|01002|25-45|mujer|2+|538.409
20240621|01002|45-65|hombre|0|366.038
20240621|01002|45-65|hombre|1|77.490
20240621|01002|45-65|hombre|2|345.871
20240621|01002|45-65|hombre|2+|773.956
20240621|01002|45-65|mujer|0|330.200
20240621|01002|45-65|mujer|1|53.390
20240621|01002|45-65|mujer|2|412.600
20240621|01002|45-65|mujer|2+|726.976
20240621|01002|65-100|hombre|0|258.271
20240621|01002|65-100|hombre|1|86.366
20240621|01002|65-100|hombre|2|250.580
20240621|01002|65-100|hombre|2+|471.986
20240621|01002|65-100|mujer|0|321.848
20240621|01002|65-100|mujer|1|70.028
20240621|01002|65-100|mujer|2|343.085
20240621|01002|65-100|mujer|2+|543.511
20240621|01004_AM|0-25|hombre|0|112.301
20240621|01004_AM|0-25|hombre|2|118.515
20240621|01004_AM|0-25|hombre|2+|153.080
20240621|01004_AM|0-25|mujer|0|109.805
20240621|01004_AM|0-25|mujer|2|76.110
20240621|01004_AM|0-25|mujer|2+|165.382
20240621|01004_AM|25-45|hombre|0|125.756
20240621|01004_AM|25-45|hombre|1|15.703
20240621|01004_AM|25-45|hombre|2|81.921
20240621|01004_AM|25-45|hombre|2+|110.666
20240621|01004_AM|25-45|mujer|0|94.517
20240621|01004_AM|25-45|mujer|1|14.547
20240621|01004_AM|25-45|mujer|2|89.753
20240621|01004_AM|25-45|mujer|2+|125.945
20240621|01004_AM|45-65|hombre|0|186.475
20240621|01004_AM|45-65|hombre|1|23.176
20240621|01004_AM|45-65|hombre|2|104.560
20240621|01004_AM|45-65|hombre|2+|218.699
20240621|01004_AM|45-65|mujer|0|153.621
20240621|01004_AM|45-65|mujer|1|19.684
20240621|01004_AM|45-65|mujer|2|131.678
20240621|01004_AM|45-65|mujer|2+|205.680
20240621|01004_AM|65-100|hombre|0|104.227
20240621|01004_AM|65-100|hombre|1|16.424
20240621|01004_AM|65-100|hombre|2|71.719
20240621|01004_AM|65-100|hombre|2+|80.562
20240621|01004_AM|65-100|mujer|0|110.112
20240621|01004_AM|65-100|mujer|2|82.058
20240621|01004_AM|65-100|mujer|2+|96.557
20240621|01009_AM|0-25|hombre|0|176.722
20240621|01009_AM|0-25|hombre|1|16.478
20240621|01009_AM|0-25|hombre|2|149.629
20240621|01009_AM|0-25|hombre|2+|242.280
20240621|01009_AM|0-25|mujer|0|168.059
20240621|01009_AM|0-25|mujer|1|22.833
20240621|01009_AM|0-25|mujer|2|141.238
20240621|01009_AM|0-25|mujer|2+|227.371
20240621|01009_AM|25-45|hombre|0|119.126
20240621|01009_AM|25-45|hombre|1|16.097
20240621|01009_AM|25-45|hombre|2|141.431
20240621|01009_AM|25-45|hombre|2+|286.475
20240621|01009_AM|25-45|mujer|0|81.484
20240621|01009_AM|25-45|mujer|2|103.720
20240621|01009_AM|25-45|mujer|2+|252.392
20240621|01009_AM|45-65|hombre|0|222.493
20240621|01009_AM|45-65|hombre|1|37.048
20240621|01009_AM|45-65|hombre|2|246.874
20240621|01009_AM|45-65|hombre|2+|482.406
20240621|01009_AM|45-65|mujer|0|238.260
20240621|01009_AM|45-65|mujer|1|27.129
20240621|01009_AM|45-65|mujer|2|195.143
20240621|01009_AM|45-65|mujer|2+|406.406
20240621|01009_AM|65-100|hombre|0|160.937
20240621|01009_AM|65-100|hombre|1|20.816
20240621|01009_AM|65-100|hombre|2|153.656
20240621|01009_AM|65-100|hombre|2+|228.613
20240621|01009_AM|65-100|mujer|0|192.718
20240621|01009_AM|65-100|mujer|1|28.469
20240621|01009_AM|65-100|mujer|2|92.840
20240621|01009_AM|65-100|mujer|2+|200.623
20240621|01010|0-25|hombre|0|98.137
20240621|01010|0-25|hombre|1|20.540
20240621|01010|0-25|hombre|2|73.029
20240621|01010|0-25|hombre|2+|181.607
20240621|01010|0-25|mujer|0|56.470
20240621|01010|0-25|mujer|1|22.514
20240621|01010|0-25|mujer|2|90.754
20240621|01010|0-25|mujer|2+|191.872
20240621|01010|25-45|hombre|0|47.937
20240621|01010|25-45|hombre|1|15.290
20240621|01010|25-45|hombre|2|53.514
20240621|01010|25-45|hombre|2+|157.724
20240621|01010|25-45|mujer|0|67.254
20240621|01010|25-45|mujer|2|48.359
20240621|01010|25-45|mujer|2+|154.569
20240621|01010|45-65|hombre|0|102.606
20240621|01010|45-65|hombre|1|22.311
20240621|01010|45-65|hombre|2|122.586
20240621|01010|45-65|hombre|2+|288.290
20240621|01010|45-65|mujer|0|84.473
20240621|01010|45-65|mujer|1|17.082
20240621|01010|45-65|mujer|2|136.507
20240621|01010|45-65|mujer|2+|278.620
20240621|01010|65-100|hombre|0|54.106
20240621|01010|65-100|hombre|2|70.085
20240621|01010|65-100|hombre|2+|128.217
20240621|01010|65-100|mujer|0|80.046
20240621|01010|65-100|mujer|2|59.748
20240621|01010|65-100|mujer|2+|139.231
20240621|01017_AM|0-25|hombre|0|163.090
20240621|01017_AM|0-25|hombre|2|121.778
20240621|01017_AM|0-25|hombre|2+|208.448
20240621|01017_AM|0-25|mujer|0|168.849
20240621|01017_AM|0-25|mujer|1|28.993
20240621|01017_AM|0-25|mujer|2|105.790
20240621|01017_AM|0-25|mujer|2+|237.267
20240621|01017_AM|25-45|hombre|0|168.957
20240621|01017_AM|25-45|hombre|1|21.975
20240621|01017_AM|25-45|hombre|2|102.197
20240621|01017_AM|25-45|hombre|2+|230.613
20240621|01017_AM|25-45|mujer|0|134.003
20240621|01017_AM|25-45|mujer|1|25.160
20240621|01017_AM|25-45|mujer|2|110.680
20240621|01017_AM|25-45|mujer|2+|178.836
20240621|01017_AM|45-65|hombre|0|194.344
20240621|01017_AM|45-65|hombre|1|34.066
20240621|01017_AM|45-65|hombre|2|224.625
20240621|01017_AM|45-65|hombre|2+|366.673
20240621|01017_AM|45-65|mujer|0|201.319
20240621|01017_AM|45-65|mujer|1|31.527
20240621|01017_AM|45-65|mujer|2|117.543
20240621|01017_AM|45-65|mujer|2+|346.511
20240621|01017_AM|65-100|hombre|0|251.410
20240621|01017_AM|65-100|hombre|1|16.969
20240621|01017_AM|65-100|hombre|2|148.156
20240621|01017_AM|65-100|hombre|2+|206.937
20240621|01017_AM|65-100|mujer|0|215.429
20240621|01017_AM|65-100|mujer|1|38.250
20240621|01017_AM|65-100|mujer|2|151.387
20240621|01017_AM|65-100|mujer|2+|221.951
20240621|01028_AM|0-25|hombre|0|335.787
20240621|01028_AM|0-25|hombre|1|69.607
20240621|01028_AM|0-25|hombre|2|171.572
20240621|01028_AM|0-25|hombre|2+|437.623
20240621|01028_AM|0-25|mujer|0|251.323
20240621|01028_AM|0-25|mujer|1|41.297
20240621|01028_AM|0-25|mujer|2|195.217
20240621|01028_AM|0-25|mujer|2+|390.373
20240621|01028_AM|25-45|hombre|0|277.562
20240621|01028_AM|25-45|hombre|1|65.112
20240621|01028_AM|25-45|hombre|2|167.960
20240621|01028_AM|25-45|hombre|2+|497.611
20240621|01028_AM|25-45|mujer|0|197.303
20240621|01028_AM|25-45|mujer|1|53.594
20240621|01028_AM|25-45|mujer|2|161.916
20240621|01028_AM|25-45|mujer|2+|438.096
20240621|01028_AM|45-65|hombre|0|459.775
20240621|01028_AM|45-65|hombre|1|69.126
20240621|01028_AM|45-65|hombre|2|292.345
20240621|01028_AM|45-65|hombre|2+|638.521
20240621|01028_AM|45-65|mujer|0|369.876
20240621|01028_AM|45-65|mujer|1|42.472
20240621|01028_AM|45-65|mujer|2|291.309
20240621|01028_AM|45-65|mujer|2+|582.235
20240621|01028_AM|65-100|hombre|0|386.058
20240621|01028_AM|65-100|hombre|1|50.782
20240621|01028_AM|65-100|hombre|2|190.286
20240621|01028_AM|65-100|hombre|2+|348.590
20240621|01028_AM|65-100|mujer|0|430.820
20240621|01028_AM|65-100|mujer|1|61.460
20240621|01028_AM|65-100|mujer|2|175.401
20240621|01028_AM|65-100|mujer|2+|339.327
20240621|01036|0-25|hombre|0|518.358
20240621|01036|0-25|hombre|1|119.176
20240621|01036|0-25|hombre|2|394.471
20240621|01036|0-25|hombre|2+|870.070
20240621|01036|0-25|mujer|0|470.555
20240621|01036|0-25|mujer|1|123.386
20240621|01036|0-25|mujer|2|425.611
20240621|01036|0-25|mujer|2+|803.098
20240621|01036|25-45|hombre|0|452.474
20240621|01036|25-45|hombre|1|48.577
20240621|01036|25-45|hombre|2|403.468
20240621|01036|25-45|hombre|2+|849.546
20240621|01036|25-45|mujer|0|469.533
20240621|01036|25-45|mujer|1|83.795
20240621|01036|25-45|mujer|2|382.128
20240621|01036|25-45|mujer|2+|895.852
20240621|01036|45-65|hombre|0|589.018
20240621|01036|45-65|hombre|1|108.090
20240621|01036|45-65|hombre|2|686.815
20240621|01036|45-65|hombre|2+|1315.520
20240621|01036|45-65|mujer|0|712.101
20240621|01036|45-65|mujer|1|141.427
20240621|01036|45-65|mujer|2|575.689
20240621|01036|45-65|mujer|2+|1299.249
20240621|01036|65-100|hombre|0|652.921
20240621|01036|65-100|hombre|1|93.888
20240621|01036|65-100|hombre|2|514.065
20240621|01036|65-100|hombre|2+|670.094
20240621|01036|65-100|mujer|0|792.881
20240621|01036|65-100|mujer|1|135.453
20240621|01036|65-100|mujer|2|634.955
20240621|01036|65-100|mujer|2+|1045.795
20240621|01043|0-25|hombre|0|215.167
20240621|01043|0-25|hombre|1|19.245
20240621|01043|0-25|hombre|2|88.354
20240621|01043|0-25|hombre|2+|250.616
20240621|01043|0-25|mujer|0|145.547
20240621|01043|0-25|mujer|1|23.672
20240621|01043|0-25|mujer|2|117.889
20240621|01043|0-25|mujer|2+|199.535
20240621|01043|25-45|hombre|0|96.749
20240621|01043|25-45|hombre|1|20.045
20240621|01043|25-45|hombre|2|86.471
20240621|01043|25-45|hombre|2+|175.664
20240621|01043|25-45|mujer|0|110.026
20240621|01043|25-45|mujer|2|94.755
20240621|01043|25-45|mujer|2+|196.859
20240621|01043|45-65|hombre|0|266.902
20240621|01043|45-65|hombre|2|77.205
20240621|01043|45-65|hombre|2+|235.760
20240621|01043|45-65|mujer|0|139.765
20240621|01043|45-65|mujer|1|15.104
20240621|01043|45-65|mujer|2|88.642
20240621|01043|45-65|mujer|2+|258.747
20240621|01043|65-100|hombre|0|91.678
20240621|01043|65-100|hombre|2|64.072
20240621|01043|65-100|hombre|2+|92.794
20240621|01043|65-100|mujer|0|154.239
20240621|01043|65-100|mujer|1|11.241
20240621|01043|65-100|mujer|2|68.405
20240621|01043|65-100|mujer|2+|109.008
20240621|01047_AM|0-25|hombre|0|103.001
20240621|01047_AM|0-25|hombre|1|35.830
20240621|01047_AM|0-25|hombre|2|119.005
20240621|01047_AM|0-25|hombre|2+|274.450
20240621|01047_AM|0-25|mujer|0|62.526
20240621|01047_AM|0-25|mujer|1|16.440
20240621|01047_AM|0-25|mujer|2|69.917
20240621|01047_AM|0-25|mujer|2+|242.514
20240621|01047_AM|25-45|hombre|0|70.089
20240621|01047_AM|25-45|hombre|1|13.099
20240621|01047_AM|25-45|hombre|2|103.126
20240621|01047_AM|25-45|hombre|2+|279.799
20240621|01047_AM|25-45|mujer|0|123.844
20240621|01047_AM|25-45|mujer|1|12.618
20240621|01047_AM|25-45|mujer|2|74.054
20240621|01047_AM|25-45|mujer|2+|203.478
20240621|01047_AM|45-65|hombre|0|160.001
20240621|01047_AM|45-65|hombre|1|41.083
20240621|01047_AM|45-65|hombre|2|150.756
20240621|01047_AM|45-65|hombre|2+|453.164
20240621|01047_AM|45-65|mujer|0|125.497
20240621|01047_AM|45-65|mujer|1|18.038
20240621|01047_AM|45-65|mujer|2|160.812
20240621|01047_AM|45-65|mujer|2+|333.343
20240621|01047_AM|65-100|hombre|0|171.844
20240621|01047_AM|65-100|hombre|1|27.753
20240621|01047_AM|65-100|hombre|2|98.894
20240621|01047_AM|65-100|hombre|2+|212.524
20240621|01047_AM|65-100|mujer|0|178.142
20240621|01047_AM|65-100|mujer|1|10.111
20240621|01047_AM|65-100|mujer|2|92.354
20240621|01047_AM|65-100|mujer|2+|133.538
20240621|01051|0-25|hombre|0|340.982
20240621|01051|0-25|hombre|1|17.980
20240621|01051|0-25|hombre|2|140.196
20240621|01051|0-25|hombre|2+|212.676
20240621|01051|0-25|mujer|0|293.636
20240621|01051|0-25|mujer|1|31.613
20240621|01051|0-25|mujer|2|151.803
20240621|01051|0-25|mujer|2+|215.689
20240621|01051|25-45|hombre|0|257.981
20240621|01051|25-45|hombre|1|16.535
20240621|01051|25-45|hombre|2|162.219
20240621|01051|25-45|hombre|2+|198.964
20240621|01051|25-45|mujer|0|212.852
20240621|01051|25-45|mujer|1|31.653
20240621|01051|25-45|mujer|2|142.619
20240621|01051|25-45|mujer|2+|153.643
20240621|01051|45-65|hombre|0|288.066
20240621|01051|45-65|hombre|1|32.095
20240621|01051|45-65|hombre|2|159.656
20240621|01051|45-65|hombre|2+|247.561
20240621|01051|45-65|mujer|0|359.084
20240621|01051|45-65|mujer|1|14.855
20240621|01051|45-65|mujer|2|157.060
20240621|01051|45-65|mujer|2+|238.047
20240621|01051|65-100|hombre|0|224.860
20240621|01051|65-100|hombre|2|105.049
20240621|01051|65-100|hombre|2+|107.225
20240621|01051|65-100|mujer|0|293.838
20240621|01051|65-100|mujer|2|78.618
20240621|01051|65-100|mujer|2+|97.927
20240621|01054_AM|0-25|hombre|0|83.386
20240621|01054_AM|0-25|hombre|1|12.269
20240621|01054_AM|0-25|hombre|2|61.520
20240621|01054_AM|0-25|hombre|2+|165.678
20240621|01054_AM|0-25|mujer|0|87.733
20240621|01054_AM|0-25|mujer|1|15.525
20240621|01054_AM|0-25|mujer|2|51.686
20240621|01054_AM|0-25|mujer|2+|204.571
