fecha|zona_pernoctacion|edad|sexo|numero_viajes|personas
20240703|01001|0-25|hombre|0|169.779
20240703|01001|0-25|hombre|1|15.978
20240703|01001|0-25|hombre|2|157.061
20240703|01001|0-25|hombre|2+|140.198
20240703|01001|0-25|mujer|0|108.901
20240703|01001|0-25|mujer|2|91.900
20240703|01001|0-25|mujer|2+|195.199
20240703|01001|25-45|hombre|0|97.536
20240703|01001|25-45|hombre|2|61.499
20240703|01001|25-45|hombre|2+|158.353
20240703|01001|25-45|mujer|0|106.124
20240703|01001|25-45|mujer|2|61.214
20240703|01001|25-45|mujer|2+|152.732
20240703|01001|45-65|hombre|0|190.775
20240703|01001|45-65|hombre|1|15.829
20240703|01001|45-65|hombre|2|120.077
20240703|01001|45-65|hombre|2+|217.435
20240703|01001|45-65|mujer|0|116.063
20240703|01001|45-65|mujer|1|15.873
20240703|01001|45-65|mujer|2|107.504
20240703|01001|45-65|mujer|2+|237.218
20240703|01001|65-100|hombre|0|62.710
20240703|01001|65-100|hombre|2|52.873
20240703|01001|65-100|hombre|2+|75.694
20240703|01001|65-100|mujer|0|105.299
20240703|01001|65-100|mujer|2|43.656
20240703|01001|65-100|mujer|2+|61.639
20240703|01002|0-25|hombre|0|303.432
20240703|01002|0-25|hombre|1|68.641
20240703|01002|0-25|hombre|2|276.676
20240703|01002|0-25|hombre|2+|609.204
20240703|01002|0-25|mujer|0|250.864
20240703|01002|0-25|mujer|1|28.577
20240703|01002|0-25|mujer|2|249.523
20240703|01002|0-25|mujer|2+|559.303
20240703|01002|25-45|hombre|0|282.668
20240703|01002|25-45|hombre|1|40.696
20240703|01002|25-45|hombre|2|228.149
20240703|01002|25-45|hombre|2+|620.442
20240703|01002|25-45|mujer|0|230.405
20240703|01002|25-45|mujer|1|27.630
20240703|01002|25-45|mujer|2|237.740
20240703|01002|25-45|mujer|2+|607.230
20240703|01002|45-65|hombre|0|320.444
20240703|01002|45-65|hombre|1|54.963
20240703|01002|45-65|hombre|2|373.039
20240703|01002|45-65|hombre|2+|736.824
20240703|01002|45-65|mujer|0|403.232
